PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt
30959,0,1,40,F,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,2000,1000,NaN,NaN,NaN
30959,0,2,41,G,57,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,gain,1500,2000,NaN,NaN,NaN
30959,0,2,42,K,37,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,2000,1500,NaN,NaN,NaN
30959,0,2,43,E,54,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,no_gain,1500,1000,NaN,NaN,NaN
30959,0,2,44,C,15,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,2000,3000,NaN,NaN,NaN
30959,0,2,45,K,37,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,2000,3000,NaN,NaN,NaN
30959,0,2,46,D,56,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,3500,3000,NaN,NaN,NaN
30959,0,2,47,K,37,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,no_gain,1000,1500,NaN,NaN,NaN
30959,0,2,48,E,54,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,no_gain,1500,1000,NaN,NaN,NaN
30959,0,2,49,C,15,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,1000,1500,NaN,NaN,NaN
30959,0,2,50,F,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,3000,1500,NaN,NaN,NaN
30959,0,2,51,A,19,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,2000,1500,NaN,NaN,NaN
30959,0,2,52,C,15,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,3000,3000,NaN,NaN,NaN
30959,0,2,53,G,57,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
30959,0,2,54,F,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,2000,1500,NaN,NaN,NaN
30959,0,2,55,L,46,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,1000,3000,NaN,NaN,NaN
30959,0,2,56,A,19,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,3000,1000,NaN,NaN,NaN
30959,0,2,57,E,54,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,no_gain,1500,1000,NaN,NaN,NaN
30959,0,2,58,B,13,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
30959,0,2,59,G,57,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
30959,0,2,60,H,27,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,3000,1000,NaN,NaN,NaN
30959,0,2,61,D,56,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
30959,0,2,62,I,38,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1000,2000,NaN,NaN,NaN
30959,0,2,63,B,13,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,gain,2000,1000,NaN,NaN,NaN
30959,0,2,64,F,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,2000,1000,NaN,NaN,NaN
30959,0,2,65,A,19,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,1000,1500,NaN,NaN,NaN
30959,0,2,66,H,27,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,1000,1500,NaN,NaN,NaN
30959,0,2,67,E,54,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,no_gain,1500,1000,NaN,NaN,NaN
30959,0,2,68,J,31,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,no_gain,3000,3500,NaN,NaN,NaN
30959,0,2,69,F,25,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,no_gain,3000,3000,NaN,NaN,NaN
30959,0,2,70,I,38,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1000,1000,NaN,NaN,NaN
30959,0,2,71,L,46,Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg,gain,1000,1500,NaN,NaN,NaN
30959,0,2,72,A,19,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,no_gain,1000,1000,NaN,NaN,NaN
30959,0,2,73,C,15,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,1000,3500,NaN,NaN,NaN
30959,0,2,74,G,57,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,gain,3000,2000,NaN,NaN,NaN
30959,0,2,75,H,27,Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg,gain,1500,1000,NaN,NaN,NaN
30959,0,2,76,I,38,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,1000,1500,NaN,NaN,NaN
