PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt
74889,0,2,60,G,NA,NaN,gain,1500,1000,NA,NA,NA
74889,0,2,61,D,NA,NaN,gain,2000,1000,NA,NA,NA
74889,0,2,62,G,NA,NaN,gain,1000,1000,NA,NA,NA
74889,0,2,63,K,NA,NaN,no_gain,1500,1000,NA,NA,NA
74889,0,2,64,A,NA,NaN,no_gain,1500,1000,NA,NA,NA
74889,0,2,65,J,NA,NaN,no_gain,1000,1500,NA,NA,NA
74889,0,2,66,D,NA,NaN,gain,1000,1500,NA,NA,NA
74889,0,2,67,L,NA,NaN,gain,1500,1000,NA,NA,NA
74889,0,2,68,A,NA,NaN,no_gain,3000,1000,NA,NA,NA
74889,0,2,69,C,NA,NaN,no_gain,3000,3000,NA,NA,NA
74889,0,2,70,H,NA,NaN,gain,1500,3000,NA,NA,NA
74889,0,2,71,C,NA,NaN,no_gain,1000,3000,NA,NA,NA
74889,0,2,72,L,NA,NaN,gain,1500,1000,NA,NA,NA
