"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","view_history","rt","initial_locations","moves","final_locations_3","number_of_moves","stimulus","button_pressed","responses"
"","order","10","279994","0.0-10.0","9/1/2023, 8:18:53 PM","conditionS","","25968","[""3_5"",""3_6"",""3_7"",""3_8""]","[{""src"":""http://34.125.186.26/images/3_5.jpg"",""x"":396,""y"":486,""move_time"":10708},{""src"":""http://34.125.186.26/images/3_8.jpg"",""x"":557,""y"":486,""move_time"":7935},{""src"":""http://34.125.186.26/images/3_7.jpg"",""x"":718,""y"":486,""move_time"":4715},{""src"":""http://34.125.186.26/images/3_6.jpg"",""x"":879,""y"":486,""move_time"":1360}]","[{""src"":""http://34.125.186.26/images/3_5.jpg"",""x"":396,""y"":486},{""src"":""http://34.125.186.26/images/3_8.jpg"",""x"":557,""y"":486},{""src"":""http://34.125.186.26/images/3_7.jpg"",""x"":718,""y"":486},{""src"":""http://34.125.186.26/images/3_6.jpg"",""x"":879,""y"":486}]","4","","",""
"","html-button-response","11","280846","0.0-11.0","9/1/2023, 8:18:53 PM","conditionS","","850.1000000238419","","","","","<p>How difficult was it to order the pictures?</p>","3",""
"","survey-text","12","297369","0.0-12.0","9/1/2023, 8:18:53 PM","conditionS","","16520.5","","","","","","","{""Q0"":""I wasn't sure. He made tea and then took a selfie and then gave a cat a massage""}"
"","order","13","306082","0.0-13.0","9/1/2023, 8:18:53 PM","conditionS","","8713","[""5_2"",""5_4"",""5_1"",""5_3""]","[{""src"":""http://34.125.186.26/images/5_1.jpg"",""x"":396,""y"":486,""move_time"":5642},{""src"":""http://34.125.186.26/images/5_2.jpg"",""x"":557,""y"":486,""move_time"":567},{""src"":""http://34.125.186.26/images/5_3.jpg"",""x"":718,""y"":486,""move_time"":758},{""src"":""http://34.125.186.26/images/5_4.jpg"",""x"":879,""y"":486,""move_time"":663}]","[{""src"":""http://34.125.186.26/images/5_1.jpg"",""x"":396,""y"":486},{""src"":""http://34.125.186.26/images/5_2.jpg"",""x"":557,""y"":486},{""src"":""http://34.125.186.26/images/5_3.jpg"",""x"":718,""y"":486},{""src"":""http://34.125.186.26/images/5_4.jpg"",""x"":879,""y"":486}]","4","","",""
"","html-button-response","14","307264","0.0-14.0","9/1/2023, 8:18:53 PM","conditionS","","1180.7000000476837","","","","","<p>How difficult was it to order the pictures?</p>","0",""
"","survey-text","15","313075","0.0-15.0","9/1/2023, 8:18:53 PM","conditionS","","5809.100000023842","","","","","","","{""Q0"":""The cat sees the string and pulls it""}"
"","order","16","320603","0.0-16.0","9/1/2023, 8:18:53 PM","conditionS","","7526","[""9_5"",""9_6"",""9_7"",""9_8""]","[{""src"":""http://34.125.186.26/images/9_5.jpg"",""x"":396,""y"":486,""move_time"":4490},{""src"":""http://34.125.186.26/images/9_8.jpg"",""x"":557,""y"":486,""move_time"":814},{""src"":""http://34.125.186.26/images/9_6.jpg"",""x"":718,""y"":486,""move_time"":704},{""src"":""http://34.125.186.26/images/9_7.jpg"",""x"":879,""y"":486,""move_time"":651}]","[{""src"":""http://34.125.186.26/images/9_5.jpg"",""x"":396,""y"":486},{""src"":""http://34.125.186.26/images/9_8.jpg"",""x"":557,""y"":486},{""src"":""http://34.125.186.26/images/9_6.jpg"",""x"":718,""y"":486},{""src"":""http://34.125.186.26/images/9_7.jpg"",""x"":879,""y"":486}]","4","","",""
"","html-button-response","17","322049","0.0-17.0","9/1/2023, 8:18:53 PM","conditionS","","1445.9000000357628","","","","","<p>How difficult was it to order the pictures?</p>","4",""
"","survey-text","18","327233","0.0-18.0","9/1/2023, 8:18:53 PM","conditionS","","5182.800000011921","","","","","","","{""Q0"":""It becomes more spiky""}"
"","order","19","366066","0.0-19.0","9/1/2023, 8:18:53 PM","conditionS","","38830","[""1_5"",""1_6"",""1_7"",""1_8""]","[{""src"":""http://34.125.186.26/images/1_6.jpg"",""x"":557,""y"":486,""move_time"":32486},{""src"":""http://34.125.186.26/images/1_7.jpg"",""x"":718,""y"":486,""move_time"":2358},{""src"":""http://34.125.186.26/images/1_8.jpg"",""x"":879,""y"":486,""move_time"":952},{""src"":""http://34.125.186.26/images/1_5.jpg"",""x"":396,""y"":486,""move_time"":1910}]","[{""src"":""http://34.125.186.26/images/1_5.jpg"",""x"":396,""y"":486},{""src"":""http://34.125.186.26/images/1_6.jpg"",""x"":557,""y"":486},{""src"":""http://34.125.186.26/images/1_7.jpg"",""x"":718,""y"":486},{""src"":""http://34.125.186.26/images/1_8.jpg"",""x"":879,""y"":486}]","4","","",""
"","html-button-response","20","367167","0.0-20.0","9/1/2023, 8:18:53 PM","conditionS","","1100.6000000238419","","","","","<p>How difficult was it to order the pictures?</p>","2",""
"","survey-text","21","372629","0.0-21.0","9/1/2023, 8:18:53 PM","conditionS","","5459.899999976158","","","","","","","{""Q0"":""The different seasons""}"
"","order","22","387503","0.0-22.0","9/1/2023, 8:18:53 PM","conditionS","","14873","[""8_5"",""8_6"",""8_7"",""8_8""]","[{""src"":""http://34.125.186.26/images/8_5.jpg"",""x"":557,""y"":486,""move_time"":10579},{""src"":""http://34.125.186.26/images/8_5.jpg"",""x"":396,""y"":486,""move_time"":890},{""src"":""http://34.125.186.26/images/8_7.jpg"",""x"":718,""y"":486,""move_time"":929},{""src"":""http://34.125.186.26/images/8_8.jpg"",""x"":879,""y"":486,""move_time"":789},{""src"":""http://34.125.186.26/images/8_6.jpg"",""x"":557,""y"":486,""move_time"":849}]","[{""src"":""http://34.125.186.26/images/8_5.jpg"",""x"":396,""y"":486},{""src"":""http://34.125.186.26/images/8_6.jpg"",""x"":557,""y"":486},{""src"":""http://34.125.186.26/images/8_7.jpg"",""x"":718,""y"":486},{""src"":""http://34.125.186.26/images/8_8.jpg"",""x"":879,""y"":486}]","5","","",""
"","html-button-response","23","388791","0.0-23.0","9/1/2023, 8:18:53 PM","conditionS","","1287","","","","","<p>How difficult was it to order the pictures?</p>","4",""
"","survey-text","24","403323","0.0-24.0","9/1/2023, 8:18:53 PM","conditionS","","14529.300000011921","","","","","","","{""Q0"":""It was random. The end, there is a nest and then an egg hatches""}"
"","order","25","408949","0.0-25.0","9/1/2023, 8:18:53 PM","conditionS","","5625","[""6_4"",""6_2"",""6_1"",""6_3""]","[{""src"":""http://34.125.186.26/images/6_1.jpg"",""x"":396,""y"":486,""move_time"":2631},{""src"":""http://34.125.186.26/images/6_2.jpg"",""x"":557,""y"":486,""move_time"":642},{""src"":""http://34.125.186.26/images/6_3.jpg"",""x"":718,""y"":486,""move_time"":703},{""src"":""http://34.125.186.26/images/6_4.jpg"",""x"":879,""y"":486,""move_time"":895}]","[{""src"":""http://34.125.186.26/images/6_1.jpg"",""x"":396,""y"":486},{""src"":""http://34.125.186.26/images/6_2.jpg"",""x"":557,""y"":486},{""src"":""http://34.125.186.26/images/6_3.jpg"",""x"":718,""y"":486},{""src"":""http://34.125.186.26/images/6_4.jpg"",""x"":879,""y"":486}]","4","","",""
"","html-button-response","26","409956","0.0-26.0","9/1/2023, 8:18:53 PM","conditionS","","1006.1000000238419","","","","","<p>How difficult was it to order the pictures?</p>","0",""
"","survey-text","27","415284","0.0-27.0","9/1/2023, 8:18:53 PM","conditionS","","5326.400000035763","","","","","","","{""Q0"":""Birds keep multiplying""}"
"","order","28","428937","0.0-28.0","9/1/2023, 8:18:53 PM","conditionS","","13652","[""4_3"",""4_4"",""4_1"",""4_2""]","[{""src"":""http://34.125.186.26/images/4_1.jpg"",""x"":396,""y"":486,""move_time"":5927},{""src"":""http://34.125.186.26/images/4_2.jpg"",""x"":557,""y"":486,""move_time"":1282},{""src"":""http://34.125.186.26/images/4_3.jpg"",""x"":718,""y"":486,""move_time"":2977},{""src"":""http://34.125.186.26/images/4_4.jpg"",""x"":879,""y"":486,""move_time"":1232}]","[{""src"":""http://34.125.186.26/images/4_1.jpg"",""x"":396,""y"":486},{""src"":""http://34.125.186.26/images/4_2.jpg"",""x"":557,""y"":486},{""src"":""http://34.125.186.26/images/4_3.jpg"",""x"":718,""y"":486},{""src"":""http://34.125.186.26/images/4_4.jpg"",""x"":879,""y"":486}]","4","","",""
"","html-button-response","29","430424","0.0-29.0","9/1/2023, 8:18:53 PM","conditionS","","1486.2999999523163","","","","","<p>How difficult was it to order the pictures?</p>","0",""
"","survey-text","30","437962","0.0-30.0","9/1/2023, 8:18:53 PM","conditionS","","7535.799999952316","","","","","","","{""Q0"":""It starts raining and they open an umbrella""}"
"","survey-text","31","440019","0.0-31.0","9/1/2023, 8:18:53 PM","conditionS","","2054.800000011921","","","","","","","{""Q0"":""28""}"
"","survey-text","32","442724","0.0-32.0","9/1/2023, 8:18:53 PM","conditionS","","2702.800000011921","","","","","","","{""Q0"":""Female""}"
"","instructions","33","446218","0.0-33.0","9/1/2023, 8:18:53 PM","conditionS","[{""page_index"":0,""viewing_time"":3493.800000011921}]","3494","","","","","","",""
