PID,phase,run,trial,event,onset,duration
1234,memory,1,76,iti,243.3,1.5
1234,memory,1,77,choice,244.8,1.5
1234,memory,1,77,no_response,246.3,0.5
1234,memory,1,77,iti,246.8,0.5
1234,memory,1,78,choice,247.3,1.5
1234,memory,1,78,no_response,248.8,0.5
1234,memory,1,78,iti,249.3,2.5
1234,memory,1,79,choice,251.8,1.5
1234,memory,1,79,no_response,253.3,0.5
1234,memory,1,79,iti,253.8,3
1234,memory,1,80,choice,256.8,1.5
1234,memory,1,80,no_response,258.3,0.5
1234,memory,1,80,iti,258.8,2.5
1234,memory,1,81,choice,261.3,1.5
1234,memory,1,81,no_response,262.8,0.5
1234,memory,1,81,iti,263.3,1.5
1234,memory,1,82,choice,264.8,1.5
1234,memory,1,82,no_response,266.3,0.5
1234,memory,1,82,iti,266.8,1
1234,memory,1,83,choice,267.8,1.5
1234,memory,1,83,no_response,269.3,0.5
1234,memory,1,83,iti,269.8,0.5
1234,memory,1,84,choice,270.3,1.5
1234,memory,1,84,no_response,271.8,0.5
1234,memory,1,84,iti,272.3,1.5
1234,memory,1,85,choice,273.8,1.5
1234,memory,1,85,no_response,275.3,0.5
1234,memory,1,85,iti,275.8,0.5
1234,memory,1,86,choice,276.3,1.5
1234,memory,1,86,no_response,277.8,0.5
1234,memory,1,86,iti,278.3,0.5
1234,memory,1,87,choice,278.8,1.5
1234,memory,1,87,no_response,280.3,0.5
1234,memory,1,87,iti,280.8,1.5
1234,memory,1,88,choice,282.3,1.5
1234,memory,1,88,no_response,283.8,0.5
1234,memory,1,88,iti,284.3,1
1234,memory,1,89,choice,285.3,1.5
1234,memory,1,89,no_response,286.8,0.5
1234,memory,1,89,iti,287.3,0.5
1234,memory,1,90,choice,287.8,1.5
1234,memory,1,90,no_response,289.3,0.5
1234,memory,1,90,iti,289.8,2.5
1234,memory,1,91,choice,292.3,1.5
1234,memory,1,91,no_response,293.8,0.5
1234,memory,1,91,iti,294.3,1
1234,memory,1,92,choice,295.3,1.5
1234,memory,1,92,no_response,296.8,0.5
1234,memory,1,92,iti,297.3,0.5
1234,memory,1,93,choice,297.8,1.355
1234,memory,1,93,confirmation,299.15500000000003,0.145
1234,memory,1,93,iti,299.3,0.1
1234,memory,1,94,choice,299.40000000000003,0.19
1234,memory,1,94,confirmation,299.59000000000003,1.31
1234,memory,1,94,iti,300.90000000000003,0.1
1234,memory,1,95,choice,301.00000000000006,0.19
1234,memory,1,95,confirmation,301.19000000000005,1.31
1234,memory,1,95,iti,302.50000000000006,0.1
1234,memory,1,96,choice,302.6000000000001,0.106
1234,memory,1,96,confirmation,302.7060000000001,1.394
1234,memory,1,96,iti,304.1000000000001,0.1
1234,memory,1,97,choice,304.2000000000001,0.763
1234,memory,1,97,confirmation,304.9630000000001,0.737
1234,memory,1,97,iti,305.7000000000001,0.1
1234,memory,1,98,choice,305.8000000000001,0.097
1234,memory,1,98,confirmation,305.8970000000001,1.403
1234,memory,1,98,iti,307.3000000000001,0.1
1234,outcome_estimation,0,0,choice,307.40000000000015,1.325
1234,outcome_estimation,0,0,confirmation,308.72500000000014,0.175
1234,outcome_estimation,0,0,iti,308.90000000000015,0.1
1234,outcome_estimation,0,1,choice,309.00000000000017,0.287
1234,outcome_estimation,0,1,confirmation,309.28700000000015,1.213
1234,outcome_estimation,0,1,iti,310.50000000000017,0.1
1234,outcome_estimation,0,2,choice,310.6000000000002,0.535
1234,outcome_estimation,0,2,confirmation,311.1350000000002,0.965
1234,outcome_estimation,0,2,iti,312.1000000000002,0.1
1234,outcome_estimation,1,3,choice,0,0.373
1234,outcome_estimation,1,3,confirmation,0.373,1.127
1234,outcome_estimation,1,3,iti,1.5,0.1
1234,outcome_estimation,1,4,choice,1.6,0.307
1234,outcome_estimation,1,4,confirmation,1.907,1.193
1234,outcome_estimation,1,4,iti,3.1,0.1
1234,outcome_estimation,1,5,choice,3.2,0.196
1234,outcome_estimation,1,5,confirmation,3.3960000000000004,1.304
1234,outcome_estimation,1,5,iti,4.7,0.1
1234,outcome_estimation,1,6,choice,4.8,0.095
1234,outcome_estimation,1,6,confirmation,4.895,1.405
1234,outcome_estimation,1,6,iti,6.3,0.1
1234,outcome_estimation,1,7,choice,6.3999999999999995,0.224
1234,outcome_estimation,1,7,confirmation,6.624,1.276
1234,outcome_estimation,1,7,iti,7.8999999999999995,0.1
1234,outcome_estimation,1,8,choice,7.999999999999999,1.5
1234,outcome_estimation,1,8,no_response,9.5,0.5
1234,outcome_estimation,1,8,iti,10,1.5
1234,outcome_estimation,1,9,choice,11.5,1.5
1234,outcome_estimation,1,9,no_response,13,0.5
1234,outcome_estimation,1,9,iti,13.5,2.5
1234,outcome_estimation,1,10,choice,16,1.5
1234,outcome_estimation,1,10,no_response,17.5,0.5
1234,outcome_estimation,1,10,iti,18,1
1234,outcome_estimation,1,11,choice,19,1.5
1234,outcome_estimation,1,11,no_response,20.5,0.5
1234,outcome_estimation,1,11,iti,21,0.5
1234,outcome_estimation,1,12,choice,21.5,1.5
1234,outcome_estimation,1,12,no_response,23,0.5
1234,outcome_estimation,1,12,iti,23.5,1
1234,outcome_estimation,1,13,choice,24.5,1.5
1234,outcome_estimation,1,13,no_response,26,0.5
1234,outcome_estimation,1,13,iti,26.5,1
1234,outcome_estimation,1,14,choice,27.5,1.5
1234,outcome_estimation,1,14,no_response,29,0.5
1234,outcome_estimation,1,14,iti,29.5,0.5
1234,outcome_estimation,1,15,choice,30,1.5
1234,outcome_estimation,1,15,no_response,31.5,0.5
1234,outcome_estimation,1,15,iti,32,2.5
1234,outcome_estimation,1,16,choice,34.5,1.5
1234,outcome_estimation,1,16,no_response,36,0.5
1234,outcome_estimation,1,16,iti,36.5,1.5
1234,outcome_estimation,1,17,choice,38,1.5
1234,outcome_estimation,1,17,no_response,39.5,0.5
1234,outcome_estimation,1,17,iti,40,1.5
1234,outcome_estimation,1,18,choice,41.5,1.5
1234,outcome_estimation,1,18,no_response,43,0.5
1234,outcome_estimation,1,18,iti,43.5,0.5
1234,outcome_estimation,1,19,choice,44,1.5
1234,outcome_estimation,1,19,no_response,45.5,0.5
1234,outcome_estimation,1,19,iti,46,0.5
1234,outcome_estimation,1,20,choice,46.5,1.5
1234,outcome_estimation,1,20,no_response,48,0.5
1234,outcome_estimation,1,20,iti,48.5,1
1234,outcome_estimation,1,21,choice,49.5,1.5
1234,outcome_estimation,1,21,no_response,51,0.5
1234,outcome_estimation,1,21,iti,51.5,2.5
1234,outcome_estimation,1,22,choice,54,1.5
1234,outcome_estimation,1,22,no_response,55.5,0.5
1234,outcome_estimation,1,22,iti,56,0.5
1234,outcome_estimation,1,23,choice,56.5,1.5
1234,outcome_estimation,1,23,no_response,58,0.5
1234,outcome_estimation,1,23,iti,58.5,3
1234,outcome_estimation,1,24,choice,61.5,1.5
1234,outcome_estimation,1,24,no_response,63,0.5
1234,outcome_estimation,1,24,iti,63.5,1.5
1234,outcome_estimation,1,25,choice,65,1.5
1234,outcome_estimation,1,25,no_response,66.5,0.5
1234,outcome_estimation,1,25,iti,67,0.5
1234,outcome_estimation,1,26,choice,67.5,1.5
1234,outcome_estimation,1,26,no_response,69,0.5
1234,outcome_estimation,1,26,iti,69.5,2.5
1234,outcome_estimation,1,27,choice,72,1.5
1234,outcome_estimation,1,27,no_response,73.5,0.5
1234,outcome_estimation,1,27,iti,74,0.5
1234,outcome_estimation,1,28,choice,74.5,1.5
1234,outcome_estimation,1,28,no_response,76,0.5
1234,outcome_estimation,1,28,iti,76.5,2.5
1234,outcome_estimation,1,29,choice,79,1.5
1234,outcome_estimation,1,29,no_response,80.5,0.5
1234,outcome_estimation,1,29,iti,81,0.5
1234,outcome_estimation,1,30,choice,81.5,1.5
1234,outcome_estimation,1,30,no_response,83,0.5
1234,outcome_estimation,1,30,iti,83.5,0.5
1234,outcome_estimation,1,31,choice,84,1.5
1234,outcome_estimation,1,31,no_response,85.5,0.5
1234,outcome_estimation,1,31,iti,86,0.5
1234,outcome_estimation,1,32,choice,86.5,1.5
1234,outcome_estimation,1,32,no_response,88,0.5
1234,outcome_estimation,1,32,iti,88.5,1
1234,outcome_estimation,1,33,choice,89.5,1.5
1234,outcome_estimation,1,33,no_response,91,0.5
1234,outcome_estimation,1,33,iti,91.5,1.5
1234,outcome_estimation,1,34,choice,93,1.5
1234,outcome_estimation,1,34,no_response,94.5,0.5
1234,outcome_estimation,1,34,iti,95,1
1234,outcome_estimation,1,35,choice,96,1.5
1234,outcome_estimation,1,35,no_response,97.5,0.5
1234,outcome_estimation,1,35,iti,98,1
1234,outcome_estimation,1,36,choice,99,1.5
1234,outcome_estimation,1,36,no_response,100.5,0.5
1234,outcome_estimation,1,36,iti,101,2.5
1234,outcome_estimation,1,37,choice,103.5,1.5
1234,outcome_estimation,1,37,no_response,105,0.5
1234,outcome_estimation,1,37,iti,105.5,0.5
1234,outcome_estimation,1,38,choice,106,1.5
1234,outcome_estimation,1,38,no_response,107.5,0.5
1234,outcome_estimation,1,38,iti,108,3
1234,outcome_estimation,1,39,choice,111,1.5
1234,outcome_estimation,1,39,no_response,112.5,0.5
1234,outcome_estimation,1,39,iti,113,3
1234,outcome_estimation,1,40,choice,116,1.5
1234,outcome_estimation,1,40,no_response,117.5,0.5
1234,outcome_estimation,1,40,iti,118,0.5
1234,outcome_estimation,1,41,choice,118.5,1.5
1234,outcome_estimation,1,41,no_response,120,0.5
1234,outcome_estimation,1,41,iti,120.5,2.5
1234,outcome_estimation,1,42,choice,123,1.5
1234,outcome_estimation,1,42,no_response,124.5,0.5
1234,outcome_estimation,1,42,iti,125,0.5
1234,outcome_estimation,1,43,choice,125.5,1.5
1234,outcome_estimation,1,43,no_response,127,0.5
1234,outcome_estimation,1,43,iti,127.5,1.5
1234,outcome_estimation,1,44,choice,129,1.5
1234,outcome_estimation,1,44,no_response,130.5,0.5
1234,outcome_estimation,1,44,iti,131,1
1234,outcome_estimation,1,45,choice,132,1.5
1234,outcome_estimation,1,45,no_response,133.5,0.5
1234,outcome_estimation,1,45,iti,134,1
1234,outcome_estimation,1,46,choice,135,1.5
1234,outcome_estimation,1,46,no_response,136.5,0.5
1234,outcome_estimation,1,46,iti,137,1
1234,outcome_estimation,1,47,choice,138,1.5
1234,outcome_estimation,1,47,no_response,139.5,0.5
1234,outcome_estimation,1,47,iti,140,1.5
1234,outcome_estimation,1,48,choice,141.5,1.5
1234,outcome_estimation,1,48,no_response,143,0.5
1234,outcome_estimation,1,48,iti,143.5,0.5
1234,outcome_estimation,1,49,choice,144,1.5
1234,outcome_estimation,1,49,no_response,145.5,0.5
1234,outcome_estimation,1,49,iti,146,1.5
1234,outcome_estimation,1,50,choice,147.5,1.5
1234,outcome_estimation,1,50,no_response,149,0.5
1234,outcome_estimation,1,50,iti,149.5,2.5
1234,outcome_estimation,1,51,choice,152,1.5
1234,outcome_estimation,1,51,no_response,153.5,0.5
1234,outcome_estimation,1,51,iti,154,1
1234,outcome_estimation,1,52,choice,155,1.5
1234,outcome_estimation,1,52,no_response,156.5,0.5
1234,outcome_estimation,1,52,iti,157,1.5
1234,outcome_estimation,1,53,choice,158.5,1.5
1234,outcome_estimation,1,53,no_response,160,0.5
1234,outcome_estimation,1,53,iti,160.5,1.5
1234,outcome_estimation,1,54,choice,162,1.5
1234,outcome_estimation,1,54,no_response,163.5,0.5
1234,outcome_estimation,1,54,iti,164,0.5
1234,outcome_estimation,1,55,choice,164.5,1.5
1234,outcome_estimation,1,55,no_response,166,0.5
1234,outcome_estimation,1,55,iti,166.5,1.5
1234,outcome_estimation,1,56,choice,168,1.5
1234,outcome_estimation,1,56,no_response,169.5,0.5
1234,outcome_estimation,1,56,iti,170,3
1234,outcome_estimation,1,57,choice,173,1.5
1234,outcome_estimation,1,57,no_response,174.5,0.5
1234,outcome_estimation,1,57,iti,175,0.5
1234,outcome_estimation,1,58,choice,175.5,1.5
1234,outcome_estimation,1,58,no_response,177,0.5
1234,outcome_estimation,1,58,iti,177.5,0.5
1234,outcome_estimation,1,59,choice,178,1.5
1234,outcome_estimation,1,59,no_response,179.5,0.5
1234,outcome_estimation,1,59,iti,180,2.5
1234,outcome_estimation,1,60,choice,182.5,1.5
1234,outcome_estimation,1,60,no_response,184,0.5
1234,outcome_estimation,1,60,iti,184.5,1
1234,outcome_estimation,1,61,choice,185.5,1.5
1234,outcome_estimation,1,61,no_response,187,0.5
1234,outcome_estimation,1,61,iti,187.5,1.5
1234,outcome_estimation,1,62,choice,189,1.5
1234,outcome_estimation,1,62,no_response,190.5,0.5
1234,outcome_estimation,1,62,iti,191,2.5
1234,outcome_estimation,1,63,choice,193.5,1.5
1234,outcome_estimation,1,63,no_response,195,0.5
1234,outcome_estimation,1,63,iti,195.5,0.5
1234,outcome_estimation,1,64,choice,196,1.5
1234,outcome_estimation,1,64,no_response,197.5,0.5
1234,outcome_estimation,1,64,iti,198,2.5
1234,outcome_estimation,1,65,choice,200.5,1.5
1234,outcome_estimation,1,65,no_response,202,0.5
1234,outcome_estimation,1,65,iti,202.5,0.5
1234,outcome_estimation,1,66,choice,203,1.5
1234,outcome_estimation,1,66,no_response,204.5,0.5
1234,outcome_estimation,1,66,iti,205,3
1234,outcome_estimation,1,67,choice,208,1.5
1234,outcome_estimation,1,67,no_response,209.5,0.5
1234,outcome_estimation,1,67,iti,210,1
1234,outcome_estimation,1,68,choice,211,1.5
1234,outcome_estimation,1,68,no_response,212.5,0.5
1234,outcome_estimation,1,68,iti,213,2.5
1234,outcome_estimation,1,69,choice,215.5,1.5
1234,outcome_estimation,1,69,no_response,217,0.5
1234,outcome_estimation,1,69,iti,217.5,1
1234,outcome_estimation,1,70,choice,218.5,1.5
1234,outcome_estimation,1,70,no_response,220,0.5
1234,outcome_estimation,1,70,iti,220.5,0.5
1234,outcome_estimation,1,71,choice,221,1.5
1234,outcome_estimation,1,71,no_response,222.5,0.5
1234,outcome_estimation,1,71,iti,223,1
1234,outcome_estimation,1,72,choice,224,1.5
1234,outcome_estimation,1,72,no_response,225.5,0.5
1234,outcome_estimation,1,72,iti,226,0.5
1234,outcome_estimation,1,73,choice,226.5,1.5
1234,outcome_estimation,1,73,no_response,228,0.5
1234,outcome_estimation,1,73,iti,228.5,0.5
1234,outcome_estimation,1,74,choice,229,1.5
1234,outcome_estimation,1,74,no_response,230.5,0.5
1234,outcome_estimation,1,74,iti,231,1
1234,outcome_estimation,1,75,choice,232,1.5
1234,outcome_estimation,1,75,no_response,233.5,0.5
1234,outcome_estimation,1,75,iti,234,0.5
1234,outcome_estimation,1,76,choice,234.5,1.5
1234,outcome_estimation,1,76,no_response,236,0.5
1234,outcome_estimation,1,76,iti,236.5,1
1234,outcome_estimation,1,77,choice,237.5,1.5
1234,outcome_estimation,1,77,no_response,239,0.5
1234,outcome_estimation,1,77,iti,239.5,1.5
1234,outcome_estimation,1,78,choice,241,1.5
1234,outcome_estimation,1,78,no_response,242.5,0.5
1234,outcome_estimation,1,78,iti,243,2.5
1234,outcome_estimation,1,79,choice,245.5,1.5
1234,outcome_estimation,1,79,no_response,247,0.5
1234,outcome_estimation,1,79,iti,247.5,0.5
1234,outcome_estimation,1,80,choice,248,1.5
1234,outcome_estimation,1,80,no_response,249.5,0.5
1234,outcome_estimation,1,80,iti,250,3
1234,outcome_estimation,1,81,choice,253,1.5
1234,outcome_estimation,1,81,no_response,254.5,0.5
1234,outcome_estimation,1,81,iti,255,1
1234,outcome_estimation,1,82,choice,256,1.5
1234,outcome_estimation,1,82,no_response,257.5,0.5
1234,outcome_estimation,1,82,iti,258,1.5
1234,outcome_estimation,1,83,choice,259.5,1.5
1234,outcome_estimation,1,83,no_response,261,0.5
1234,outcome_estimation,1,83,iti,261.5,2.5
1234,outcome_estimation,1,84,choice,264,1.5
1234,outcome_estimation,1,84,no_response,265.5,0.5
1234,outcome_estimation,1,84,iti,266,0.5
1234,outcome_estimation,1,85,choice,266.5,1.5
1234,outcome_estimation,1,85,no_response,268,0.5
1234,outcome_estimation,1,85,iti,268.5,0.5
1234,outcome_estimation,1,86,choice,269,1.5
1234,outcome_estimation,1,86,no_response,270.5,0.5
1234,outcome_estimation,1,86,iti,271,2.5
1234,outcome_estimation,1,87,choice,273.5,1.5
1234,outcome_estimation,1,87,no_response,275,0.5
1234,outcome_estimation,1,87,iti,275.5,1.5
1234,outcome_estimation,1,88,choice,277,1.5
1234,outcome_estimation,1,88,no_response,278.5,0.5
1234,outcome_estimation,1,88,iti,279,1
1234,outcome_estimation,1,89,choice,280,1.5
1234,outcome_estimation,1,89,no_response,281.5,0.5
1234,outcome_estimation,1,89,iti,282,0.5
1234,outcome_estimation,1,90,choice,282.5,1.5
1234,outcome_estimation,1,90,no_response,284,0.5
1234,outcome_estimation,1,90,iti,284.5,0.5
1234,outcome_estimation,1,91,choice,285,1.5
1234,outcome_estimation,1,91,no_response,286.5,0.5
1234,outcome_estimation,1,91,iti,287,1
1234,outcome_estimation,1,92,choice,288,1.5
1234,outcome_estimation,1,92,no_response,289.5,0.5
1234,outcome_estimation,1,92,iti,290,3
1234,outcome_estimation,1,93,choice,293,1.5
1234,outcome_estimation,1,93,no_response,294.5,0.5
1234,outcome_estimation,1,93,iti,295,1.5
1234,outcome_estimation,1,94,choice,296.5,1.5
1234,outcome_estimation,1,94,no_response,298,0.5
1234,outcome_estimation,1,94,iti,298.5,0.5
1234,outcome_estimation,1,95,choice,299,1.5
1234,outcome_estimation,1,95,no_response,300.5,0.5
1234,outcome_estimation,1,95,iti,301,0.5
1234,outcome_estimation,1,96,choice,301.5,1.5
1234,outcome_estimation,1,96,no_response,303,0.5
1234,outcome_estimation,1,96,iti,303.5,1
1234,outcome_estimation,1,97,choice,304.5,1.5
1234,outcome_estimation,1,97,no_response,306,0.5
1234,outcome_estimation,1,97,iti,306.5,2.5
1234,outcome_estimation,1,98,choice,309,1.5
1234,outcome_estimation,1,98,no_response,310.5,0.5
1234,outcome_estimation,1,98,iti,311,1
