"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc","stimulus_id","isi","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen"
"null","","iti_final_decisions","html-keyboard-response","1277","1895456","0.0-4.0-183.0-3.0","12","11","0","0","","","","","null","","","","181","","","","","","","","","","","","","","","","","","3","","","","","","","","","105","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1278","1897043","0.0-4.0-184.0-0.0","12","11","0","0","","","","","null","","","","182","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","3","3","48","24","objects","faces","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","50","50","106","1.5","","","","","","","","","","unchosen","0","no_gain1","gain4",""
"null","","final_decisions_no_response","html-keyboard-response","1279","1898532","0.0-4.0-184.0-2.0-0.0","12","11","0","0","","","","","null","","","","182","","","","","","","","","","1","","","","","","","","3","","","","","","","","","107.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1280","1900765","0.0-4.0-184.0-3.0","12","11","0","0","","","","","null","","","","182","","","","","","","","","","","","","","","","","","3","","","","","","","","","108","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1281","1903054","0.0-4.0-185.0-0.0","12","11","0","0","","","","","null","","","","183","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","2000","3","3","18","53","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","50","50","109","1.5","","","","","","","","","","unchosen","1","gain2","no_gain6",""
"null","","final_decisions_no_response","html-keyboard-response","1282","1904121","0.0-4.0-185.0-2.0-0.0","12","11","0","0","","","","","null","","","","183","","","","","","","","","","1","","","","","","","","3","","","","","","","","","110.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1283","1906340","0.0-4.0-185.0-3.0","12","11","0","0","","","","","null","","","","183","","","","","","","","","","","","","","","","","","3","","","","","","","","","111","1.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1284","1908559","0.0-4.0-186.0-0.0","12","11","0","0","","","","","null","","","","184","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","3","3","22","53","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","50","50","112.5","1.5","","","","","","","","","","unchosen","1","gain3","no_gain6",""
"null","","final_decisions_no_response","html-keyboard-response","1285","1910043","0.0-4.0-186.0-2.0-0.0","12","11","0","0","","","","","null","","","","184","","","","","","","","","","1","","","","","","","","3","","","","","","","","","114","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1286","1912165","0.0-4.0-186.0-3.0","12","11","0","0","","","","","null","","","","184","","","","","","","","","","","","","","","","","","3","","","","","","","","","114.5","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1287","1914043","0.0-4.0-187.0-0.0","12","11","0","0","","","","","null","","","","185","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","2000","3","3","55","23","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","50","50","115.5","1.5","","","","","","","","","","chosen","0","no_gain5","gain1",""
"null","","final_decisions_no_response","html-keyboard-response","1288","1915102","0.0-4.0-187.0-2.0-0.0","12","11","0","0","","","","","null","","","","185","","","","","","","","","","1","","","","","","","","3","","","","","","","","","117","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1289","1917481","0.0-4.0-187.0-3.0","12","11","0","0","","","","","null","","","","185","","","","","","","","","","","","","","","","","","3","","","","","","","","","117.5","1.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1290","1919315","0.0-4.0-188.0-0.0","12","11","0","0","","","","","null","","","","186","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","3000","3","3","32","25","faces","faces","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","50","50","119","1.5","","","","","","","","","","chosen","0","no_gain1","gain6",""
"null","","final_decisions_no_response","html-keyboard-response","1291","1920403","0.0-4.0-188.0-2.0-0.0","12","11","0","0","","","","","null","","","","186","","","","","","","","","","1","","","","","","","","3","","","","","","","","","120.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1292","1923287","0.0-4.0-188.0-3.0","12","11","0","0","","","","","null","","","","186","","","","","","","","","","","","","","","","","","3","","","","","","","","","121","2.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1293","1925044","0.0-4.0-189.0-0.0","12","11","0","0","","","","","null","","","","187","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","47","34","body_parts","faces","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg","50","50","123.5","1.5","","","","","","","","","","unchosen","0","no_gain5","gain5",""
"null","","final_decisions_no_response","html-keyboard-response","1294","1926532","0.0-4.0-189.0-2.0-0.0","12","11","0","0","","","","","null","","","","187","","","","","","","","","","1","","","","","","","","3","","","","","","","","","125","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1295","1927248","0.0-4.0-189.0-3.0","12","11","0","0","","","","","null","","","","187","","","","","","","","","","","","","","","","","","3","","","","","","","","","125.5","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1296","1929266","0.0-4.0-190.0-0.0","12","11","0","0","","","","","null","","","","188","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","33","48","faces","objects","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","50","50","126","1.5","","","","","","","","","","unchosen","1","gain1","no_gain1",""
"null","","final_decisions_no_response","html-keyboard-response","1297","1930043","0.0-4.0-190.0-2.0-0.0","12","11","0","0","","","","","null","","","","188","","","","","","","","","","1","","","","","","","","3","","","","","","","","","127.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1298","1931133","0.0-4.0-190.0-3.0","12","11","0","0","","","","","null","","","","188","","","","","","","","","","","","","","","","","","3","","","","","","","","","128","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1299","1933131","0.0-4.0-191.0-0.0","12","11","0","0","","","","","null","","","","189","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","3000","3","3","24","40","faces","body_parts","Stimuli/Experimental_stims/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg","50","50","128.5","1.5","","","","","","","","","","unchosen","1","gain4","no_gain2",""
"null","","final_decisions_no_response","html-keyboard-response","1300","1934249","0.0-4.0-191.0-2.0-0.0","12","11","0","0","","","","","null","","","","189","","","","","","","","","","1","","","","","","","","3","","","","","","","","","130","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1301","1937982","0.0-4.0-191.0-3.0","12","11","0","0","","","","","null","","","","189","","","","","","","","","","","","","","","","","","3","","","","","","","","","130.5","2.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1302","1940048","0.0-4.0-192.0-0.0","12","11","0","0","","","","","null","","","","190","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","53","34","objects","faces","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg","50","50","133","1.5","","","","","","","","","","unchosen","0","no_gain6","gain5",""
"null","","final_decisions_no_response","html-keyboard-response","1303","1941059","0.0-4.0-192.0-2.0-0.0","12","11","0","0","","","","","null","","","","190","","","","","","","","","","1","","","","","","","","3","","","","","","","","","134.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1304","1942449","0.0-4.0-192.0-3.0","12","11","0","0","","","","","null","","","","190","","","","","","","","","","","","","","","","","","3","","","","","","","","","135","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1305","1944044","0.0-4.0-193.0-0.0","12","11","0","0","","","","","null","","","","191","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","3","3","53","14","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","50","50","135.5","1.5","","","","","","","","","","unchosen","0","no_gain6","gain6",""
"null","","final_decisions_no_response","html-keyboard-response","1306","1945232","0.0-4.0-193.0-2.0-0.0","12","11","0","0","","","","","null","","","","191","","","","","","","","","","1","","","","","","","","3","","","","","","","","","137","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1307","1947055","0.0-4.0-193.0-3.0","12","11","0","0","","","","","null","","","","191","","","","","","","","","","","","","","","","","","3","","","","","","","","","137.5","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1308","1949948","0.0-4.0-194.0-0.0","12","11","0","0","","","","","null","","","","192","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","17","45","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","50","50","138.5","1.5","","","","","","","","","","chosen","0","no_gain2","gain5",""
"null","","final_decisions_no_response","html-keyboard-response","1309","1951583","0.0-4.0-194.0-2.0-0.0","12","11","0","0","","","","","null","","","","192","","","","","","","","","","1","","","","","","","","3","","","","","","","","","140","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1310","1953499","0.0-4.0-194.0-3.0","12","11","0","0","","","","","null","","","","192","","","","","","","","","","","","","","","","","","3","","","","","","","","","140.5","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1311","1955045","0.0-4.0-195.0-0.0","12","11","0","0","","","","","null","","","","193","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","3","3","25","55","faces","objects","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","50","50","141","1.5","","","","","","","","","","chosen","1","gain6","no_gain5",""
"null","","final_decisions_no_response","html-keyboard-response","1312","1956533","0.0-4.0-195.0-2.0-0.0","12","11","0","0","","","","","null","","","","193","","","","","","","","","","1","","","","","","","","3","","","","","","","","","142.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1313","1958795","0.0-4.0-195.0-3.0","12","11","0","0","","","","","null","","","","193","","","","","","","","","","","","","","","","","","3","","","","","","","","","143","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1314","1961799","0.0-4.0-196.0-0.0","12","11","0","0","","","","","null","","","","194","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","23","28","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","50","50","144","1.5","","","","","","","","","","chosen","1","gain1","no_gain3",""
"null","","final_decisions_no_response","html-keyboard-response","1315","1963662","0.0-4.0-196.0-2.0-0.0","12","11","0","0","","","","","null","","","","194","","","","","","","","","","1","","","","","","","","3","","","","","","","","","145.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1316","1965432","0.0-4.0-196.0-3.0","12","11","0","0","","","","","null","","","","194","","","","","","","","","","","","","","","","","","3","","","","","","","","","146","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1317","1967499","0.0-4.0-197.0-0.0","12","11","0","0","","","","","null","","","","195","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","3000","3","3","14","57","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","146.5","1.5","","","","","","","","","","unchosen","1","gain6","no_gain4",""
"null","","final_decisions_no_response","html-keyboard-response","1318","1968315","0.0-4.0-197.0-2.0-0.0","12","11","0","0","","","","","null","","","","195","","","","","","","","","","1","","","","","","","","3","","","","","","","","","148","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1319","1971315","0.0-4.0-197.0-3.0","12","11","0","0","","","","","null","","","","195","","","","","","","","","","","","","","","","","","3","","","","","","","","","148.5","2.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1320","1973904","0.0-4.0-198.0-0.0","12","11","0","0","","","","","null","","","","196","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","58","21","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","50","50","151","1.5","","","","","","","","","","chosen","1","gain4","no_gain4",""
"null","","final_decisions_no_response","html-keyboard-response","1321","1975599","0.0-4.0-198.0-2.0-0.0","12","11","0","0","","","","","null","","","","196","","","","","","","","","","1","","","","","","","","3","","","","","","","","","152.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1322","1977533","0.0-4.0-198.0-3.0","12","11","0","0","","","","","null","","","","196","","","","","","","","","","","","","","","","","","3","","","","","","","","","153","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1323","1979404","0.0-4.0-199.0-0.0","12","11","0","0","","","","","null","","","","197","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","2000","3","3","36","33","body_parts","faces","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","50","50","153.5","1.5","","","","","","","","","","unchosen","0","no_gain3","gain1",""
"null","","final_decisions_no_response","html-keyboard-response","1324","1980349","0.0-4.0-199.0-2.0-0.0","12","11","0","0","","","","","null","","","","197","","","","","","","","","","1","","","","","","","","3","","","","","","","","","155","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1325","1982883","0.0-4.0-199.0-3.0","12","11","0","0","","","","","null","","","","197","","","","","","","","","","","","","","","","","","3","","","","","","","","","155.5","1.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1326","1985116","0.0-4.0-200.0-0.0","12","11","0","0","","","","","null","","","","198","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","3000","3","3","55","59","objects","objects","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","50","50","157","1.5","","","","","","","","","","chosen","0","no_gain5","gain3",""
"null","","final_decisions_no_response","html-keyboard-response","1327","1986499","0.0-4.0-200.0-2.0-0.0","12","11","0","0","","","","","null","","","","198","","","","","","","","","","1","","","","","","","","3","","","","","","","","","158.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1328","1989907","0.0-4.0-200.0-3.0","12","11","0","0","","","","","null","","","","198","","","","","","","","","","","","","","","","","","3","","","","","","","","","159","2.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1329","1992900","0.0-4.0-201.0-0.0","12","11","0","0","","","","","null","","","","199","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","3","3","59","32","objects","faces","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","50","50","161.5","1.5","","","","","","","","","","chosen","1","gain3","no_gain1",""
"null","","final_decisions_no_response","html-keyboard-response","1330","1994616","0.0-4.0-201.0-2.0-0.0","12","11","0","0","","","","","null","","","","199","","","","","","","","","","1","","","","","","","","3","","","","","","","","","163","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1331","1996542","0.0-4.0-201.0-3.0","12","11","0","0","","","","","null","","","","199","","","","","","","","","","","","","","","","","","3","","","","","","","","","163.5","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1332","1998406","0.0-4.0-202.0-0.0","12","11","0","0","","","","","null","","","","200","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","48","22","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","50","164.5","1.5","","","","","","","","","","unchosen","0","no_gain1","gain3",""
"null","","final_decisions_no_response","html-keyboard-response","1333","1999045","0.0-4.0-202.0-2.0-0.0","12","11","0","0","","","","","null","","","","200","","","","","","","","","","1","","","","","","","","3","","","","","","","","","166","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1334","2000406","0.0-4.0-202.0-3.0","12","11","0","0","","","","","null","","","","200","","","","","","","","","","","","","","","","","","3","","","","","","","","","166.5","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1335","2002182","0.0-4.0-203.0-0.0","12","11","0","0","","","","","null","","","","201","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","3000","3","3","36","18","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","167","1.5","","","","","","","","","","unchosen","0","no_gain3","gain2",""
"null","","final_decisions_no_response","html-keyboard-response","1336","2003473","0.0-4.0-203.0-2.0-0.0","12","11","0","0","","","","","null","","","","201","","","","","","","","","","1","","","","","","","","3","","","","","","","","","168.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1337","2006900","0.0-4.0-203.0-3.0","12","11","0","0","","","","","null","","","","201","","","","","","","","","","","","","","","","","","3","","","","","","","","","169","2.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1338","2009899","0.0-4.0-204.0-0.0","12","11","0","0","","","","","null","","","","202","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","2000","3","3","33","53","faces","objects","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","50","50","171.5","1.5","","","","","","","","","","unchosen","1","gain1","no_gain6",""
"null","","final_decisions_no_response","html-keyboard-response","1339","2011599","0.0-4.0-204.0-2.0-0.0","12","11","0","0","","","","","null","","","","202","","","","","","","","","","1","","","","","","","","3","","","","","","","","","173","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1340","2014208","0.0-4.0-204.0-3.0","12","11","0","0","","","","","null","","","","202","","","","","","","","","","","","","","","","","","3","","","","","","","","","173.5","1.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1341","2016949","0.0-4.0-205.0-0.0","12","11","0","0","","","","","null","","","","203","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","24","53","faces","objects","Stimuli/Experimental_stims/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","50","50","175","1.5","","","","","","","","","","unchosen","1","gain4","no_gain6",""
"null","","final_decisions_no_response","html-keyboard-response","1342","2018582","0.0-4.0-205.0-2.0-0.0","12","11","0","0","","","","","null","","","","203","","","","","","","","","","1","","","","","","","","3","","","","","","","","","176.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1343","2020532","0.0-4.0-205.0-3.0","12","11","0","0","","","","","null","","","","203","","","","","","","","","","","","","","","","","","3","","","","","","","","","177","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1344","2022416","0.0-4.0-206.0-0.0","12","11","0","0","","","","","null","","","","204","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","47","22","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","50","177.5","1.5","","","","","","","","","","unchosen","0","no_gain5","gain3",""
"null","","final_decisions_no_response","html-keyboard-response","1345","2023356","0.0-4.0-206.0-2.0-0.0","12","11","0","0","","","","","null","","","","204","","","","","","","","","","1","","","","","","","","3","","","","","","","","","179","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1346","2024387","0.0-4.0-206.0-3.0","12","11","0","0","","","","","null","","","","204","","","","","","","","","","","","","","","","","","3","","","","","","","","","179.5","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1347","2026133","0.0-4.0-207.0-0.0","12","11","0","0","","","","","null","","","","205","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","3500","3","3","44","25","body_parts","faces","Stimuli/Experimental_stims/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","50","50","180","1.5","","","","","","","","","","chosen","0","no_gain6","gain6",""
"null","","final_decisions_no_response","html-keyboard-response","1348","2027499","0.0-4.0-207.0-2.0-0.0","12","11","0","0","","","","","null","","","","205","","","","","","","","","","1","","","","","","","","3","","","","","","","","","181.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1349","2031049","0.0-4.0-207.0-3.0","12","11","0","0","","","","","null","","","","205","","","","","","","","","","","","","","","","","","3","","","","","","","","","182","3","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1350","2034016","0.0-4.0-208.0-0.0","12","11","0","0","","","","","null","","","","206","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","3","3","14","36","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","50","50","185","1.5","","","","","","","","","","unchosen","1","gain6","no_gain3",""
"null","","final_decisions_no_response","html-keyboard-response","1351","2035549","0.0-4.0-208.0-2.0-0.0","12","11","0","0","","","","","null","","","","206","","","","","","","","","","1","","","","","","","","3","","","","","","","","","186.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1352","2037550","0.0-4.0-208.0-3.0","12","11","0","0","","","","","null","","","","206","","","","","","","","","","","","","","","","","","3","","","","","","","","","187","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1353","2040933","0.0-4.0-209.0-0.0","12","11","0","0","","","","","null","","","","207","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","2000","3","3","57","24","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","50","50","188","1.5","","","","","","","","","","unchosen","0","no_gain4","gain4",""
"null","","final_decisions_no_response","html-keyboard-response","1354","2042600","0.0-4.0-209.0-2.0-0.0","12","11","0","0","","","","","null","","","","207","","","","","","","","","","1","","","","","","","","3","","","","","","","","","189.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1355","2045046","0.0-4.0-209.0-3.0","12","11","0","0","","","","","null","","","","207","","","","","","","","","","","","","","","","","","3","","","","","","","","","190","1.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1356","2048000","0.0-4.0-210.0-0.0","12","11","0","0","","","","","null","","","","208","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","3500","3","3","57","18","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","191.5","1.5","","","","","","","","","","unchosen","0","no_gain4","gain2",""
"null","","final_decisions_no_response","html-keyboard-response","1357","2049549","0.0-4.0-210.0-2.0-0.0","12","11","0","0","","","","","null","","","","208","","","","","","","","","","1","","","","","","","","3","","","","","","","","","193","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1358","2053233","0.0-4.0-210.0-3.0","12","11","0","0","","","","","null","","","","208","","","","","","","","","","","","","","","","","","3","","","","","","","","","193.5","3","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1359","2055950","0.0-4.0-211.0-0.0","12","11","0","0","","","","","null","","","","209","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","44","59","body_parts","objects","Stimuli/Experimental_stims/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","50","50","196.5","1.5","","","","","","","","","","chosen","0","no_gain6","gain3",""
"null","","final_decisions_no_response","html-keyboard-response","1360","2057583","0.0-4.0-211.0-2.0-0.0","12","11","0","0","","","","","null","","","","209","","","","","","","","","","1","","","","","","","","3","","","","","","","","","198","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1361","2059500","0.0-4.0-211.0-3.0","12","11","0","0","","","","","null","","","","209","","","","","","","","","","","","","","","","","","3","","","","","","","","","198.5","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1362","2061344","0.0-4.0-212.0-0.0","12","11","0","0","","","","","null","","","","210","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","3000","3","3","18","48","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","50","50","199","1.5","","","","","","","","","","unchosen","1","gain2","no_gain1",""
