"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","response_ends_trial","trial_duration","scramble_acc","chosen_left","old_pair","pair_type","old_response","pair_acc"
"null","","iti","html-keyboard-response","266","95006","0.0-2.0-116.0-4.0","1","12","0","0","","","","","null","","","","57","","","","","","","","3","","","","","","","","","","17","1.5","","","","","","","","","","","","","","","","",""
"226","","deliberation","html-keyboard-response","267","95235","0.0-2.0-118.0-0.0","1","12","0","0","","","","","50","","","","58","0","B","0","NaN","NaN","original","1500","3","2","13","29","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","50","50","18.5","0.226","1","13","29","outdoor_scenes","faces","50","50","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","268","96014","0.0-2.0-118.0-2.0-0.0","1","12","0","0","","","","","null","","","","58","","","","","","","","3","","","","","","","","","","18.726","0.774","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","269","96128","0.0-2.0-118.0-4.0","1","12","0","0","","","","","null","","","","58","","","","","","","","3","","","","","","","","","","19.5","1.5","","","","","","","","","","","","","","","","",""
"249","","deliberation","html-keyboard-response","270","96379","0.0-2.0-120.0-0.0","1","12","0","0","","","","","50","","","","59","0","G","0","643","left","scramble","2000","3","2","57","22","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","NaN","NaN","21","0.643","","","","","","","","","","false","643","","","","","",""
"527","","scramble_instruction","html-keyboard-response","271","96907","0.0-2.0-120.0-1.0-0.0","1","12","0","0","","","","","50","","","","59","0","","","","","","","3","","","","","","","","","","21.643","0.527","1","57","22","objects","outdoor_scenes","","","","","","","1","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","272","96910","0.0-2.0-120.0-2.0-0.0","1","12","0","0","","","","","null","","","","59","","","","","","","","3","","","","","","","","","","22.17","-0.17","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","273","97020","0.0-2.0-120.0-4.0","1","12","0","0","","","","","null","","","","59","","","","","","","","3","","","","","","","","","","22","2","","","","","","","","","","","","","","","","",""
"196","","deliberation","html-keyboard-response","274","97219","0.0-2.0-122.0-0.0","1","12","0","0","","","","","50","","","","60","0","A","0","NaN","NaN","original","3000","3","2","19","55","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","50","50","24","0.196","1","19","55","outdoor_scenes","objects","50","50","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","275","98030","0.0-2.0-122.0-2.0-0.0","1","12","0","0","","","","","null","","","","60","","","","","","","","3","","","","","","","","","","24.196","0.804","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","276","98139","0.0-2.0-122.0-4.0","1","12","0","0","","","","","null","","","","60","","","","","","","","3","","","","","","","","","","25","3","","","","","","","","","","","","","","","","",""
"158","","deliberation","html-keyboard-response","277","98299","0.0-2.0-124.0-0.0","1","12","0","0","","","","","50","","","","61","0","A","0","1092","left","scramble","3000","3","2","19","55","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","NaN","NaN","28","1.092","","","","","","","","","","false","1092","","","","","",""
"999","","scramble_instruction","html-keyboard-response","278","99300","0.0-2.0-124.0-1.0-0.0","1","12","0","0","","","","","50","","","","61","0","","","","","","","3","","","","","","","","","","29.092","0.999","1","19","55","outdoor_scenes","objects","","","","","","","1","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","279","99303","0.0-2.0-124.0-2.0-0.0","1","12","0","0","","","","","null","","","","61","","","","","","","","3","","","","","","","","","","30.090999999999998","-1.091","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","280","99406","0.0-2.0-124.0-4.0","1","12","0","0","","","","","null","","","","61","","","","","","","","3","","","","","","","","","","28.999999999999996","3","","","","","","","","","","","","","","","","",""
"283","","deliberation","html-keyboard-response","281","99691","0.0-2.0-126.0-0.0","1","12","0","0","","","","","50","","","","62","0","H","0","NaN","NaN","original","2000","3","2","27","23","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","50","50","31.999999999999996","0.283","1","27","23","faces","outdoor_scenes","50","50","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","282","100415","0.0-2.0-126.0-2.0-0.0","1","12","0","0","","","","","null","","","","62","","","","","","","","3","","","","","","","","","","32.282999999999994","0.717","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","283","100528","0.0-2.0-126.0-4.0","1","12","0","0","","","","","null","","","","62","","","","","","","","3","","","","","","","","","","32.99999999999999","2","","","","","","","","","","","","","","","","",""
"229","","deliberation","html-keyboard-response","284","100760","0.0-2.0-128.0-0.0","1","12","0","0","","","","","50","","","","63","0","F","0","NaN","NaN","original","1000","3","2","25","43","faces","body_parts","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","50","50","34.99999999999999","0.229","1","25","43","faces","body_parts","50","50","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","285","101540","0.0-2.0-128.0-2.0-0.0","1","12","0","0","","","","","null","","","","63","","","","","","","","3","","","","","","","","","","35.22899999999999","0.771","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","286","101643","0.0-2.0-128.0-4.0","1","12","0","0","","","","","null","","","","63","","","","","","","","3","","","","","","","","","","35.99999999999999","1","","","","","","","","","","","","","","","","",""
"0","","deliberation","html-keyboard-response","287","101645","0.0-2.0-130.0-0.0","1","12","0","0","","","","","50","","","","64","0","J","0","1951","right","scramble","1000","3","2","31","51","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","NaN","NaN","36.99999999999999","1.951","","","","","","","","","","false","1951","","","","","",""
"404","","scramble_instruction","html-keyboard-response","288","102051","0.0-2.0-130.0-1.0-0.0","1","12","0","0","","","","","50","","","","64","0","","","","","","","3","","","","","","","","","","38.95099999999999","0.404","1","31","51","faces","objects","","","","","","","0","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","289","102053","0.0-2.0-130.0-2.0-0.0","1","12","0","0","","","","","null","","","","64","","","","","","","","3","","","","","","","","","","39.355","-1.355","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","290","102156","0.0-2.0-130.0-4.0","1","12","0","0","","","","","null","","","","64","","","","","","","","3","","","","","","","","","","38","1","","","","","","","","","","","","","","","","",""
"285","","deliberation","html-keyboard-response","291","102444","0.0-2.0-132.0-0.0","1","12","0","0","","","","","50","","","","65","0","F","0","1293","left","scramble","2000","3","2","25","43","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_megan-menegay-UojxG_BJxnI-unsplash.jpg","NaN","NaN","39","1.293","","","","","","","","","","false","1293","","","","","",""
"398","","scramble_instruction","html-keyboard-response","292","102844","0.0-2.0-132.0-1.0-0.0","1","12","0","0","","","","","50","","","","65","0","","","","","","","3","","","","","","","","","","40.293","0.398","1","25","43","faces","body_parts","","","","","","","1","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","293","102847","0.0-2.0-132.0-2.0-0.0","1","12","0","0","","","","","null","","","","65","","","","","","","","3","","","","","","","","","","40.691","-0.691","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","294","102949","0.0-2.0-132.0-4.0","1","12","0","0","","","","","null","","","","65","","","","","","","","3","","","","","","","","","","40","2","","","","","","","","","","","","","","","","",""
"309","","deliberation","html-keyboard-response","295","103260","0.0-2.0-134.0-0.0","1","12","0","0","","","","","50","","","","66","0","I","0","1515","right","scramble","1500","3","2","38","18","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","NaN","NaN","42","1.515","","","","","","","","","","false","1515","","","","","",""
"357","","scramble_instruction","html-keyboard-response","296","103619","0.0-2.0-134.0-1.0-0.0","1","12","0","0","","","","","50","","","","66","0","","","","","","","3","","","","","","","","","","43.515","0.357","1","38","18","body_parts","outdoor_scenes","","","","","","","0","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","297","103622","0.0-2.0-134.0-2.0-0.0","1","12","0","0","","","","","null","","","","66","","","","","","","","3","","","","","","","","","","43.872","-0.872","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","298","103725","0.0-2.0-134.0-4.0","1","12","0","0","","","","","null","","","","66","","","","","","","","3","","","","","","","","","","43","1.5","","","","","","","","","","","","","","","","",""
"125","","deliberation","html-keyboard-response","299","103851","0.0-2.0-136.0-0.0","1","12","0","0","","","","","50","","","","67","0","E","0","1058","left","scramble","1000","3","2","54","36","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_callum-skelton-3KLMq7y46nA-unsplash.jpg","NaN","NaN","44.5","1.058","","","","","","","","","","false","1058","","","","","",""
"243","","scramble_instruction","html-keyboard-response","300","104096","0.0-2.0-136.0-1.0-0.0","1","12","0","0","","","","","50","","","","67","0","","","","","","","3","","","","","","","","","","45.558","0.243","1","54","36","objects","body_parts","","","","","","","1","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","301","104097","0.0-2.0-136.0-2.0-0.0","1","12","0","0","","","","","null","","","","67","","","","","","","","3","","","","","","","","","","45.801","-0.301","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","302","104206","0.0-2.0-136.0-4.0","1","12","0","0","","","","","null","","","","67","","","","","","","","3","","","","","","","","","","45.5","1","","","","","","","","","","","","","","","","",""
"122","","deliberation","html-keyboard-response","303","104328","0.0-2.0-138.0-0.0","1","12","0","0","","","","","50","","","","68","0","C","0","617","right","scramble","1500","3","2","15","45","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-7TBFwUQA6Xk-unsplash.jpg","NaN","NaN","46.5","0.617","","","","","","","","","","false","617","","","","","",""
"210","","scramble_instruction","html-keyboard-response","304","104540","0.0-2.0-138.0-1.0-0.0","1","12","0","0","","","","","50","","","","68","0","","","","","","","3","","","","","","","","","","47.117","0.21","1","15","45","outdoor_scenes","body_parts","","","","","","","0","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","305","104720","0.0-2.0-138.0-2.0-0.0","1","12","0","0","","","","","null","","","","68","","","","","","","","3","","","","","","","","","","47.327","0.173","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","306","104829","0.0-2.0-138.0-4.0","1","12","0","0","","","","","null","","","","68","","","","","","","","3","","","","","","","","","","47.5","1.5","","","","","","","","","","","","","","","","",""
"108","","deliberation","html-keyboard-response","307","104940","0.0-2.0-140.0-0.0","1","12","0","0","","","","","50","","","","69","0","L","0","NaN","NaN","original","1500","3","2","46","32","body_parts","faces","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","50","50","49","0.108","1","46","32","body_parts","faces","50","50","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","308","105836","0.0-2.0-140.0-2.0-0.0","1","12","0","0","","","","","null","","","","69","","","","","","","","3","","","","","","","","","","49.108","0.892","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","309","105939","0.0-2.0-140.0-4.0","1","12","0","0","","","","","null","","","","69","","","","","","","","3","","","","","","","","","","50","1.5","","","","","","","","","","","","","","","","",""
"4","","deliberation","html-keyboard-response","310","105945","0.0-2.0-142.0-0.0","1","12","0","0","","","","","50","","","","70","0","I","0","NaN","NaN","original","1000","3","2","38","18","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","51.5","0.004","1","38","18","body_parts","outdoor_scenes","50","50","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","311","106949","0.0-2.0-142.0-2.0-0.0","1","12","0","0","","","","","null","","","","70","","","","","","","","3","","","","","","","","","","51.504","0.996","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","312","107056","0.0-2.0-142.0-4.0","1","12","0","0","","","","","null","","","","70","","","","","","","","3","","","","","","","","","","52.5","1","","","","","","","","","","","","","","","","",""
"25","","deliberation","html-keyboard-response","313","107083","0.0-2.0-144.0-0.0","1","12","0","0","","","","","50","","","","71","0","K","0","NaN","NaN","original","1000","3","2","37","59","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","50","50","53.5","0.025","1","37","59","body_parts","objects","50","50","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","314","108067","0.0-2.0-144.0-2.0-0.0","1","12","0","0","","","","","null","","","","71","","","","","","","","3","","","","","","","","","","53.525","0.975","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","315","108173","0.0-2.0-144.0-4.0","1","12","0","0","","","","","null","","","","71","","","","","","","","3","","","","","","","","","","54.5","1","","","","","","","","","","","","","","","","",""
"117","","deliberation","html-keyboard-response","316","108292","0.0-2.0-146.0-0.0","1","12","0","0","","","","","50","","","","72","0","L","0","1199","left","scramble","1000","3","2","46","32","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","NaN","NaN","55.5","1.199","","","","","","","","","","false","1199","","","","","",""
"398","","scramble_instruction","html-keyboard-response","317","108692","0.0-2.0-146.0-1.0-0.0","1","12","0","0","","","","","50","","","","72","0","","","","","","","3","","","","","","","","","","56.699","0.398","1","46","32","body_parts","faces","","","","","","","1","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","318","108695","0.0-2.0-146.0-2.0-0.0","1","12","0","0","","","","","null","","","","72","","","","","","","","3","","","","","","","","","","57.097","-0.597","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","319","108798","0.0-2.0-146.0-4.0","1","12","0","0","","","","","null","","","","72","","","","","","","","3","","","","","","","","","","56.5","1","","","","","","","","","","","","","","","","",""
"226","","deliberation","html-keyboard-response","320","109027","0.0-2.0-148.0-0.0","1","12","0","0","","","","","50","","","","73","0","D","0","NaN","NaN","original","3000","3","2","56","33","objects","faces","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","50","50","57.5","0.226","1","56","33","objects","faces","50","50","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","321","109813","0.0-2.0-148.0-2.0-0.0","1","12","0","0","","","","","null","","","","73","","","","","","","","3","","","","","","","","","","57.726","0.774","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","322","109928","0.0-2.0-148.0-4.0","1","12","0","0","","","","","null","","","","73","","","","","","","","3","","","","","","","","","","58.5","3","","","","","","","","","","","","","","","","",""
"209","","deliberation","html-keyboard-response","323","110140","0.0-2.0-150.0-0.0","1","12","0","0","","","","","50","","","","74","0","C","0","NaN","NaN","original","3500","3","2","15","45","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","50","50","61.5","0.209","1","15","45","outdoor_scenes","body_parts","50","50","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","324","110939","0.0-2.0-150.0-2.0-0.0","1","12","0","0","","","","","null","","","","74","","","","","","","","3","","","","","","","","","","61.709","0.791","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","325","111044","0.0-2.0-150.0-4.0","1","12","0","0","","","","","null","","","","74","","","","","","","","3","","","","","","","","","","62.5","3.5","","","","","","","","","","","","","","","","",""
"46","","deliberation","html-keyboard-response","326","111091","0.0-2.0-152.0-0.0","1","12","0","0","","","","","50","","","","75","0","J","0","NaN","NaN","original","1000","3","2","31","51","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","50","50","66","0.046","1","31","51","faces","objects","50","50","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","327","112056","0.0-2.0-152.0-2.0-0.0","1","12","0","0","","","","","null","","","","75","","","","","","","","3","","","","","","","","","","66.046","0.954","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","328","112168","0.0-2.0-152.0-4.0","1","12","0","0","","","","","null","","","","75","","","","","","","","3","","","","","","","","","","67","1","","","","","","","","","","","","","","","","",""
"137","","deliberation","html-keyboard-response","329","112307","0.0-2.0-154.0-0.0","1","12","0","0","","","","","50","","","","76","0","G","0","NaN","NaN","original","1000","4","2","57","22","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","50","68","0.137","1","57","22","objects","outdoor_scenes","50","50","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","330","113180","0.0-2.0-154.0-2.0-0.0","1","12","0","0","","","","","null","","","","76","","","","","","","","4","","","","","","","","","","68.137","0.863","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","331","113285","0.0-2.0-154.0-4.0","1","12","0","0","","","","","null","","","","76","","","","","","","","4","","","","","","","","","","69","1","","","","","","","","","","","","","","","","",""
"180","","deliberation","html-keyboard-response","332","113468","0.0-2.0-156.0-0.0","1","12","0","0","","","","","50","","","","77","0","H","0","NaN","NaN","original","1500","4","2","27","23","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","50","50","70","0.18","1","27","23","faces","outdoor_scenes","50","50","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","333","114295","0.0-2.0-156.0-2.0-0.0","1","12","0","0","","","","","null","","","","77","","","","","","","","4","","","","","","","","","","70.18","0.82","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","334","114407","0.0-2.0-156.0-4.0","1","12","0","0","","","","","null","","","","77","","","","","","","","4","","","","","","","","","","71","1.5","","","","","","","","","","","","","","","","",""
"161","","deliberation","html-keyboard-response","335","114569","0.0-2.0-158.0-0.0","1","12","0","0","","","","","50","","","","78","0","B","0","NaN","NaN","original","1000","4","2","13","29","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","50","50","72.5","0.161","1","13","29","outdoor_scenes","faces","50","50","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","336","115413","0.0-2.0-158.0-2.0-0.0","1","12","0","0","","","","","null","","","","78","","","","","","","","4","","","","","","","","","","72.661","0.839","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","337","115519","0.0-2.0-158.0-4.0","1","12","0","0","","","","","null","","","","78","","","","","","","","4","","","","","","","","","","73.5","1","","","","","","","","","","","","","","","","",""
"130","","deliberation","html-keyboard-response","338","115651","0.0-2.0-160.0-0.0","1","12","0","0","","","","","50","","","","79","0","J","0","NaN","NaN","original","1000","4","2","31","51","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","50","50","74.5","0.13","1","31","51","faces","objects","50","50","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","339","116532","0.0-2.0-160.0-2.0-0.0","1","12","0","0","","","","","null","","","","79","","","","","","","","4","","","","","","","","","","74.63","0.87","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","340","116639","0.0-2.0-160.0-4.0","1","12","0","0","","","","","null","","","","79","","","","","","","","4","","","","","","","","","","75.5","1","","","","","","","","","","","","","","","","",""
"66","","deliberation","html-keyboard-response","341","116707","0.0-2.0-162.0-0.0","1","12","0","0","","","","","50","","","","80","0","L","0","NaN","NaN","original","2000","4","2","46","32","body_parts","faces","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","50","50","76.5","0.066","1","46","32","body_parts","faces","50","50","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","342","117656","0.0-2.0-162.0-2.0-0.0","1","12","0","0","","","","","null","","","","80","","","","","","","","4","","","","","","","","","","76.566","0.934","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","343","117764","0.0-2.0-162.0-4.0","1","12","0","0","","","","","null","","","","80","","","","","","","","4","","","","","","","","","","77.5","2","","","","","","","","","","","","","","","","",""
"444","","deliberation","html-keyboard-response","344","118211","0.0-2.0-164.0-0.0","1","12","0","0","","","","","50","","","","81","0","E","0","NaN","NaN","original","1500","4","2","54","36","objects","body_parts","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","50","50","79.5","0.444","1","54","36","objects","body_parts","50","50","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","345","118773","0.0-2.0-164.0-2.0-0.0","1","12","0","0","","","","","null","","","","81","","","","","","","","4","","","","","","","","","","79.944","0.556","","","","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","346","118877","0.0-2.0-164.0-4.0","1","12","0","0","","","","","null","","","","81","","","","","","","","4","","","","","","","","","","80.5","1.5","","","","","","","","","","","","","","","","",""
"332","","deliberation","html-keyboard-response","347","119212","0.0-2.0-166.0-0.0","1","12","0","0","","","","","50","","","","82","0","A","0","924","right","scramble","1000","4","2","19","55","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","NaN","NaN","82","0.924","","","","","","","","","","false","924","","","","","",""
"334","","scramble_instruction","html-keyboard-response","348","119548","0.0-2.0-166.0-1.0-0.0","1","12","0","0","","","","","50","","","","82","0","","","","","","","4","","","","","","","","","","82.924","0.334","1","19","55","outdoor_scenes","objects","","","","","","","0","","","","",""
