"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc","stimulus_id","isi","item_id","outcome","response_rt","deliberation_reward_tally"
"null","","isi_outcome_learning","html-keyboard-response","537","209968","0.0-3.0-32.0-1.0","1","1","0","0","","","","","null","","","","30","","","","","","","","","","","","","","","","1","","","","","","","","","53.50900000000003","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","538","211480","0.0-3.0-32.0-2.0","1","1","0","0","","","","","null","NaN","","","30","","","","","","","","1","","","","","","","","1","","","","","","","","","53.60900000000003","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","539","211590","0.0-3.0-32.0-3.0","1","1","0","0","","","","","null","","","","30","","","","","","","","","","","","","","","","1","","","","","","","","","55.10900000000003","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","540","213095","0.0-3.0-33.0-0.0","1","1","0","0","","","","","null","","","","31","","","","","","","","","","0","","","","1000","","1","","","","","","","","","55.20900000000003","1.5","","","","28","1000","F","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","541","213198","0.0-3.0-33.0-1.0","1","1","0","0","","","","","null","","","","31","","","","","","","","","","","","","","","","1","","","","","","","","","56.70900000000003","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","542","214705","0.0-3.0-33.0-2.0","1","1","0","0","","","","","null","NaN","","","31","","","","","","","","1","","","","","","","","1","","","","","","","","","56.80900000000003","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","543","214813","0.0-3.0-33.0-3.0","1","1","0","0","","","","","null","","","","31","","","","","","","","","","","","","","","","1","","","","","","","","","58.30900000000003","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","544","216317","0.0-3.0-34.0-0.0","1","1","0","0","","","","","null","","","","32","","","","","","","","","","0","","","","1000","","1","","","","","","","","","58.409000000000034","1.5","","","","17","1000","B","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","545","216424","0.0-3.0-34.0-1.0","1","1","0","0","","","","","null","","","","32","","","","","","","","","","","","","","","","1","","","","","","","","","59.909000000000034","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","546","217933","0.0-3.0-34.0-2.0","1","1","0","0","","","","","null","NaN","","","32","","","","","","","","1","","","","","","","","1","","","","","","","","","60.009000000000036","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","547","218037","0.0-3.0-34.0-3.0","1","1","0","0","","","","","null","","","","32","","","","","","","","","","","","","","","","1","","","","","","","","","61.509000000000036","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","548","219545","0.0-3.0-35.0-0.0","1","1","0","0","","","","","null","","","","33","","","","","","","","","","0","","","","2000","","1","","","","","","","","","61.60900000000004","1.5","","","","53","3000","G","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","549","219655","0.0-3.0-35.0-1.0","1","1","0","0","","","","","null","","","","33","","","","","","","","","","","","","","","","1","","","","","","","","","63.10900000000004","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","550","221159","0.0-3.0-35.0-2.0","1","1","0","0","","","","","null","NaN","","","33","","","","","","","","1","","","","","","","","1","","","","","","","","","63.20900000000004","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","551","221270","0.0-3.0-35.0-3.0","1","1","0","0","","","","","null","","","","33","","","","","","","","","","","","","","","","1","","","","","","","","","64.70900000000003","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","552","222777","0.0-3.0-36.0-0.0","1","1","0","0","","","","","null","","","","34","","","","","","","","","","0","","","","2000","","1","","","","","","","","","64.80900000000003","1.5","","","","52","3000","D","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","553","222889","0.0-3.0-36.0-1.0","1","1","0","0","","","","","null","","","","34","","","","","","","","","","","","","","","","1","","","","","","","","","66.30900000000003","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","554","224398","0.0-3.0-36.0-2.0","1","1","0","0","","","","","null","NaN","","","34","","","","","","","","1","","","","","","","","1","","","","","","","","","66.40900000000002","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","555","224504","0.0-3.0-36.0-3.0","1","1","0","0","","","","","null","","","","34","","","","","","","","","","","","","","","","1","","","","","","","","","67.90900000000002","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","556","226016","0.0-3.0-37.0-0.0","1","1","0","0","","","","","null","","","","35","","","","","","","","","","0","","","","1500","","1","","","","","","","","","68.00900000000001","1.5","","","","25","2000","H","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","557","226125","0.0-3.0-37.0-1.0","1","1","0","0","","","","","null","","","","35","","","","","","","","","","","","","","","","1","","","","","","","","","69.50900000000001","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","558","227630","0.0-3.0-37.0-2.0","1","1","0","0","","","","","null","NaN","","","35","","","","","","","","1","","","","","","","","1","","","","","","","","","69.60900000000001","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","559","227735","0.0-3.0-37.0-3.0","1","1","0","0","","","","","null","","","","35","","","","","","","","","","","","","","","","1","","","","","","","","","71.10900000000001","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","560","229241","0.0-3.0-38.0-0.0","1","1","0","0","","","","","null","","","","36","","","","","","","","","","0","","","","3500","","1","","","","","","","","","71.209","1.5","","","","19","1000","C","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","561","229349","0.0-3.0-38.0-1.0","1","1","0","0","","","","","null","","","","36","","","","","","","","","","","","","","","","1","","","","","","","","","72.709","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","562","230856","0.0-3.0-38.0-2.0","1","1","0","0","","","","","null","NaN","","","36","","","","","","","","1","","","","","","","","1","","","","","","","","","72.809","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","563","230969","0.0-3.0-38.0-3.0","1","1","0","0","","","","","null","","","","36","","","","","","","","","","","","","","","","1","","","","","","","","","74.309","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","564","232479","0.0-3.0-39.0-0.0","1","1","0","0","","","","","null","","","","37","","","","","","","","","","0","","","","1000","","1","","","","","","","","","74.40899999999999","1.5","","","","25","2000","H","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","565","232585","0.0-3.0-39.0-1.0","1","1","0","0","","","","","null","","","","37","","","","","","","","","","","","","","","","1","","","","","","","","","75.90899999999999","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","566","234093","0.0-3.0-39.0-2.0","1","1","0","0","","","","","null","NaN","","","37","","","","","","","","1","","","","","","","","1","","","","","","","","","76.00899999999999","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","567","234196","0.0-3.0-39.0-3.0","1","1","0","0","","","","","null","","","","37","","","","","","","","","","","","","","","","1","","","","","","","","","77.50899999999999","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","568","235705","0.0-3.0-40.0-0.0","1","1","0","0","","","","","null","","","","38","","","","","","","","","","0","","","","3000","","1","","","","","","","","","77.60899999999998","1.5","","","","17","1500","B","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","569","235816","0.0-3.0-40.0-1.0","1","1","0","0","","","","","null","","","","38","","","","","","","","","","","","","","","","1","","","","","","","","","79.10899999999998","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","570","237328","0.0-3.0-40.0-2.0","1","1","0","0","","","","","null","NaN","","","38","","","","","","","","1","","","","","","","","1","","","","","","","","","79.20899999999997","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","571","237440","0.0-3.0-40.0-3.0","1","1","0","0","","","","","null","","","","38","","","","","","","","","","","","","","","","1","","","","","","","","","80.70899999999997","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","572","238953","0.0-3.0-41.0-0.0","1","1","0","0","","","","","null","","","","39","","","","","","","","","","0","","","","2000","","1","","","","","","","","","80.80899999999997","1.5","","","","34","2000","J","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","573","239065","0.0-3.0-41.0-1.0","1","1","0","0","","","","","null","","","","39","","","","","","","","","","","","","","","","1","","","","","","","","","82.30899999999997","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","574","240577","0.0-3.0-41.0-2.0","1","1","0","0","","","","","null","NaN","","","39","","","","","","","","1","","","","","","","","1","","","","","","","","","82.40899999999996","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","575","240685","0.0-3.0-41.0-3.0","1","1","0","0","","","","","null","","","","39","","","","","","","","","","","","","","","","1","","","","","","","","","83.90899999999996","0.1","","","","","","","","",""
"436492","","outcome_learning_block_over","html-keyboard-response","576","677178","0.0-3.0-41.0-5.0-0.0","1","1","0","0","","","","","83","","","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"691","","start_run","html-keyboard-response","577","677871","0.0-3.0-41.0-5.0-1.0","1","1","0","0","","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","578","679380","0.0-3.0-42.0-0.0","1","1","0","0","","","","","null","","","","40","","","","","","","","","","0","","","","3000","","2","","","","","","","","","0","1.5","","","","36","1000","I","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","579","679486","0.0-3.0-42.0-1.0","1","1","0","0","","","","","null","","","","40","","","","","","","","","","","","","","","","2","","","","","","","","","1.5","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","580","680996","0.0-3.0-42.0-2.0","1","1","0","0","","","","","null","NaN","","","40","","","","","","","","1","","","","","","","","2","","","","","","","","","1.6","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","581","681098","0.0-3.0-42.0-3.0","1","1","0","0","","","","","null","","","","40","","","","","","","","","","","","","","","","2","","","","","","","","","3.1","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","582","682604","0.0-3.0-43.0-0.0","1","1","0","0","","","","","null","","","","41","","","","","","","","","","0","","","","1000","","2","","","","","","","","","3.2","1.5","","","","28","1000","F","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","583","682714","0.0-3.0-43.0-1.0","1","1","0","0","","","","","null","","","","41","","","","","","","","","","","","","","","","2","","","","","","","","","4.7","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","584","684220","0.0-3.0-43.0-2.0","1","1","0","0","","","","","null","NaN","","","41","","","","","","","","1","","","","","","","","2","","","","","","","","","4.8","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","585","684323","0.0-3.0-43.0-3.0","1","1","0","0","","","","","null","","","","41","","","","","","","","","","","","","","","","2","","","","","","","","","6.3","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","586","685830","0.0-3.0-44.0-0.0","1","1","0","0","","","","","null","","","","42","","","","","","","","","","0","","","","3500","","2","","","","","","","","","6.3999999999999995","1.5","","","","46","1500","L","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","587","685939","0.0-3.0-44.0-1.0","1","1","0","0","","","","","null","","","","42","","","","","","","","","","","","","","","","2","","","","","","","","","7.8999999999999995","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","588","687442","0.0-3.0-44.0-2.0","1","1","0","0","","","","","null","NaN","","","42","","","","","","","","1","","","","","","","","2","","","","","","","","","7.999999999999999","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","589","687618","0.0-3.0-44.0-3.0","1","1","0","0","","","","","null","","","","42","","","","","","","","","","","","","","","","2","","","","","","","","","9.5","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","590","690012","0.0-3.0-45.0-0.0","1","1","0","0","","","","","null","","","","43","","","","","","","","","","0","","","","1500","","2","","","","","","","","","9.6","1.5","","","","52","1500","D","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","591","690814","0.0-3.0-45.0-1.0","1","1","0","0","","","","","null","","","","43","","","","","","","","","","","","","","","","2","","","","","","","","","11.1","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","592","693447","0.0-3.0-45.0-2.0","1","1","0","0","","","","","null","NaN","","","43","","","","","","","","1","","","","","","","","2","","","","","","","","","11.2","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","593","693627","0.0-3.0-45.0-3.0","1","1","0","0","","","","","null","","","","43","","","","","","","","","","","","","","","","2","","","","","","","","","12.7","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","594","696277","0.0-3.0-46.0-0.0","1","1","0","0","","","","","null","","","","44","","","","","","","","","","0","","","","1000","","2","","","","","","","","","12.799999999999999","1.5","","","","53","2000","G","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","595","696725","0.0-3.0-46.0-1.0","1","1","0","0","","","","","null","","","","44","","","","","","","","","","","","","","","","2","","","","","","","","","14.299999999999999","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","596","698625","0.0-3.0-46.0-2.0","1","1","0","0","","","","","null","NaN","","","44","","","","","","","","1","","","","","","","","2","","","","","","","","","14.399999999999999","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","597","699594","0.0-3.0-46.0-3.0","1","1","0","0","","","","","null","","","","44","","","","","","","","","","","","","","","","2","","","","","","","","","15.899999999999999","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","598","701941","0.0-3.0-47.0-0.0","1","1","0","0","","","","","null","","","","45","","","","","","","","","","0","","","","3000","","2","","","","","","","","","15.999999999999998","1.5","","","","17","2000","B","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","599","702891","0.0-3.0-47.0-1.0","1","1","0","0","","","","","null","","","","45","","","","","","","","","","","","","","","","2","","","","","","","","","17.5","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","600","705413","0.0-3.0-47.0-2.0","1","1","0","0","","","","","null","NaN","","","45","","","","","","","","1","","","","","","","","2","","","","","","","","","17.6","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","601","705641","0.0-3.0-47.0-3.0","1","1","0","0","","","","","null","","","","45","","","","","","","","","","","","","","","","2","","","","","","","","","19.1","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","602","708227","0.0-3.0-48.0-0.0","1","1","0","0","","","","","null","","","","46","","","","","","","","","","0","","","","1500","","2","","","","","","","","","19.200000000000003","1.5","","","","28","2000","F","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","603","708741","0.0-3.0-48.0-1.0","1","1","0","0","","","","","null","","","","46","","","","","","","","","","","","","","","","2","","","","","","","","","20.700000000000003","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","604","710974","0.0-3.0-48.0-2.0","1","1","0","0","","","","","null","NaN","","","46","","","","","","","","1","","","","","","","","2","","","","","","","","","20.800000000000004","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","605","711874","0.0-3.0-48.0-3.0","1","1","0","0","","","","","null","","","","46","","","","","","","","","","","","","","","","2","","","","","","","","","22.300000000000004","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","606","713640","0.0-3.0-49.0-0.0","1","1","0","0","","","","","null","","","","47","","","","","","","","","","0","","","","3000","","2","","","","","","","","","22.400000000000006","1.5","","","","25","1500","H","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","607","715040","0.0-3.0-49.0-1.0","1","1","0","0","","","","","null","","","","47","","","","","","","","","","","","","","","","2","","","","","","","","","23.900000000000006","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","608","717040","0.0-3.0-49.0-2.0","1","1","0","0","","","","","null","NaN","","","47","","","","","","","","1","","","","","","","","2","","","","","","","","","24.000000000000007","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","609","717790","0.0-3.0-49.0-3.0","1","1","0","0","","","","","null","","","","47","","","","","","","","","","","","","","","","2","","","","","","","","","25.500000000000007","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","610","720390","0.0-3.0-50.0-0.0","1","1","0","0","","","","","null","","","","48","","","","","","","","","","0","","","","1500","","2","","","","","","","","","25.60000000000001","1.5","","","","52","2000","D","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","611","720662","0.0-3.0-50.0-1.0","1","1","0","0","","","","","null","","","","48","","","","","","","","","","","","","","","","2","","","","","","","","","27.10000000000001","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","612","722172","0.0-3.0-50.0-2.0","1","1","0","0","","","","","null","NaN","","","48","","","","","","","","1","","","","","","","","2","","","","","","","","","27.20000000000001","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","613","722280","0.0-3.0-50.0-3.0","1","1","0","0","","","","","null","","","","48","","","","","","","","","","","","","","","","2","","","","","","","","","28.70000000000001","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","614","723786","0.0-3.0-51.0-0.0","1","1","0","0","","","","","null","","","","49","","","","","","","","","","0","","","","3000","","2","","","","","","","","","28.80000000000001","1.5","","","","37","1500","K","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","615","723898","0.0-3.0-51.0-1.0","1","1","0","0","","","","","null","","","","49","","","","","","","","","","","","","","","","2","","","","","","","","","30.30000000000001","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","616","725408","0.0-3.0-51.0-2.0","1","1","0","0","","","","","null","NaN","","","49","","","","","","","","1","","","","","","","","2","","","","","","","","","30.400000000000013","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","617","725512","0.0-3.0-51.0-3.0","1","1","0","0","","","","","null","","","","49","","","","","","","","","","","","","","","","2","","","","","","","","","31.900000000000013","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","618","727018","0.0-3.0-52.0-0.0","1","1","0","0","","","","","null","","","","50","","","","","","","","","","0","","","","1000","","2","","","","","","","","","32.000000000000014","1.5","","","","51","1000","E","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","619","727130","0.0-3.0-52.0-1.0","1","1","0","0","","","","","null","","","","50","","","","","","","","","","","","","","","","2","","","","","","","","","33.500000000000014","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","620","728632","0.0-3.0-52.0-2.0","1","1","0","0","","","","","null","NaN","","","50","","","","","","","","1","","","","","","","","2","","","","","","","","","33.600000000000016","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","621","728736","0.0-3.0-52.0-3.0","1","1","0","0","","","","","null","","","","50","","","","","","","","","","","","","","","","2","","","","","","","","","35.100000000000016","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","622","730240","0.0-3.0-53.0-0.0","1","1","0","0","","","","","null","","","","51","","","","","","","","","","0","","","","2000","","2","","","","","","","","","35.20000000000002","1.5","","","","21","3000","A","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","623","730347","0.0-3.0-53.0-1.0","1","1","0","0","","","","","null","","","","51","","","","","","","","","","","","","","","","2","","","","","","","","","36.70000000000002","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","624","731857","0.0-3.0-53.0-2.0","1","1","0","0","","","","","null","NaN","","","51","","","","","","","","1","","","","","","","","2","","","","","","","","","36.80000000000002","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","625","731963","0.0-3.0-53.0-3.0","1","1","0","0","","","","","null","","","","51","","","","","","","","","","","","","","","","2","","","","","","","","","38.30000000000002","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","626","733474","0.0-3.0-54.0-0.0","1","1","0","0","","","","","null","","","","52","","","","","","","","","","0","","","","1000","","2","","","","","","","","","38.40000000000002","1.5","","","","51","1000","E","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","627","733575","0.0-3.0-54.0-1.0","1","1","0","0","","","","","null","","","","52","","","","","","","","","","","","","","","","2","","","","","","","","","39.90000000000002","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","628","735081","0.0-3.0-54.0-2.0","1","1","0","0","","","","","null","NaN","","","52","","","","","","","","1","","","","","","","","2","","","","","","","","","40.00000000000002","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","629","735184","0.0-3.0-54.0-3.0","1","1","0","0","","","","","null","","","","52","","","","","","","","","","","","","","","","2","","","","","","","","","41.50000000000002","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","630","736690","0.0-3.0-55.0-0.0","1","1","0","0","","","","","null","","","","53","","","","","","","","","","0","","","","1000","","2","","","","","","","","","41.60000000000002","1.5","","","","25","1500","H","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","631","736804","0.0-3.0-55.0-1.0","1","1","0","0","","","","","null","","","","53","","","","","","","","","","","","","","","","2","","","","","","","","","43.10000000000002","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","632","738826","0.0-3.0-55.0-2.0","1","1","0","0","","","","","null","NaN","","","53","","","","","","","","1","","","","","","","","2","","","","","","","","","43.200000000000024","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","633","739940","0.0-3.0-55.0-3.0","1","1","0","0","","","","","null","","","","53","","","","","","","","","","","","","","","","2","","","","","","","","","44.700000000000024","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","634","741758","0.0-3.0-56.0-0.0","1","1","0","0","","","","","null","","","","54","","","","","","","","","","0","","","","3000","","2","","","","","","","","","44.800000000000026","1.5","","","","36","1500","I","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","635","742976","0.0-3.0-56.0-1.0","1","1","0","0","","","","","null","","","","54","","","","","","","","","","","","","","","","2","","","","","","","","","46.300000000000026","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","636","745208","0.0-3.0-56.0-2.0","1","1","0","0","","","","","null","NaN","","","54","","","","","","","","1","","","","","","","","2","","","","","","","","","46.40000000000003","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","637","745676","0.0-3.0-56.0-3.0","1","1","0","0","","","","","null","","","","54","","","","","","","","","","","","","","","","2","","","","","","","","","47.90000000000003","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","638","747608","0.0-3.0-57.0-0.0","1","1","0","0","","","","","null","","","","55","","","","","","","","","","0","","","","1500","","2","","","","","","","","","48.00000000000003","1.5","","","","19","3000","C","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","639","749056","0.0-3.0-57.0-1.0","1","1","0","0","","","","","null","","","","55","","","","","","","","","","","","","","","","2","","","","","","","","","49.50000000000003","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","640","750989","0.0-3.0-57.0-2.0","1","1","0","0","","","","","null","NaN","","","55","","","","","","","","1","","","","","","","","2","","","","","","","","","49.60000000000003","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","641","751860","0.0-3.0-57.0-3.0","1","1","0","0","","","","","null","","","","55","","","","","","","","","","","","","","","","2","","","","","","","","","51.10000000000003","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","642","754356","0.0-3.0-58.0-0.0","1","1","0","0","","","","","null","","","","56","","","","","","","","","","0","","","","2000","","2","","","","","","","","","51.20000000000003","1.5","","","","36","1500","I","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","643","754678","0.0-3.0-58.0-1.0","1","1","0","0","","","","","null","","","","56","","","","","","","","","","","","","","","","2","","","","","","","","","52.70000000000003","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","644","757046","0.0-3.0-58.0-2.0","1","1","0","0","","","","","null","NaN","","","56","","","","","","","","1","","","","","","","","2","","","","","","","","","52.80000000000003","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","645","757575","0.0-3.0-58.0-3.0","1","1","0","0","","","","","null","","","","56","","","","","","","","","","","","","","","","2","","","","","","","","","54.30000000000003","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","646","759831","0.0-3.0-59.0-0.0","1","1","0","0","","","","","null","","","","57","","","","","","","","","","0","","","","1000","","2","","","","","","","","","54.400000000000034","1.5","","","","51","1000","E","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","647","760939","0.0-3.0-59.0-1.0","1","1","0","0","","","","","null","","","","57","","","","","","","","","","","","","","","","2","","","","","","","","","55.900000000000034","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","648","763058","0.0-3.0-59.0-2.0","1","1","0","0","","","","","null","NaN","","","57","","","","","","","","1","","","","","","","","2","","","","","","","","","56.000000000000036","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","649","763575","0.0-3.0-59.0-3.0","1","1","0","0","","","","","null","","","","57","","","","","","","","","","","","","","","","2","","","","","","","","","57.500000000000036","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","650","765868","0.0-3.0-60.0-0.0","1","1","0","0","","","","","null","","","","58","","","","","","","","","","0","","","","1500","","2","","","","","","","","","57.60000000000004","1.5","","","","25","3000","H","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","651","766925","0.0-3.0-60.0-1.0","1","1","0","0","","","","","null","","","","58","","","","","","","","","","","","","","","","2","","","","","","","","","59.10000000000004","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","652","768689","0.0-3.0-60.0-2.0","1","1","0","0","","","","","null","NaN","","","58","","","","","","","","1","","","","","","","","2","","","","","","","","","59.20000000000004","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","653","769575","0.0-3.0-60.0-3.0","1","1","0","0","","","","","null","","","","58","","","","","","","","","","","","","","","","2","","","","","","","","","60.70000000000004","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","654","771082","0.0-3.0-61.0-0.0","1","1","0","0","","","","","null","","","","59","","","","","","","","","","0","","","","3500","","2","","","","","","","","","60.80000000000004","1.5","","","","37","3500","K","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","655","771191","0.0-3.0-61.0-1.0","1","1","0","0","","","","","null","","","","59","","","","","","","","","","","","","","","","2","","","","","","","","","62.30000000000004","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","656","772699","0.0-3.0-61.0-2.0","1","1","0","0","","","","","null","NaN","","","59","","","","","","","","1","","","","","","","","2","","","","","","","","","62.40000000000004","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","657","772807","0.0-3.0-61.0-3.0","1","1","0","0","","","","","null","","","","59","","","","","","","","","","","","","","","","2","","","","","","","","","63.90000000000004","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","658","774311","0.0-3.0-62.0-0.0","1","1","0","0","","","","","null","","","","60","","","","","","","","","","0","","","","1500","","2","","","","","","","","","64.00000000000004","1.5","","","","36","1000","I","gain","",""
