"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","warning","missed_checkup","PID","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc"
"null","","deliberation_confirmation","html-keyboard-response","105","98424","0.0-2.0-28.0-2.0-0.0","","0","0","23","","","","","null","","","","13","","","","","","","","","","","","","1","","","","","","","","","","12953.309","1.306","","",""
"null","","iti","html-keyboard-response","106","99436","0.0-2.0-28.0-4.0","","0","0","23","","","","","null","","","","13","","","","","","","","","","","","","1","","","","","","","","","","12954.615","1","","",""
"586","","deliberation","html-keyboard-response","107","100025","0.0-2.0-30.0-0.0","","0","0","23","","","","","50","","","","14","1","21","49","outdoor_scenes","objects","0","A","0","NaN","NaN","original","2000","1","1","21","49","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","50","50","12955.615","0.586","","",""
"null","","deliberation_confirmation","html-keyboard-response","108","102451","0.0-2.0-30.0-2.0-0.0","","0","0","23","","","","","null","","","","14","","","","","","","","","","","","","1","","","","","","","","","","12956.201","2.414","","",""
"null","","iti","html-keyboard-response","109","104461","0.0-2.0-30.0-4.0","","0","0","23","","","","","null","","","","14","","","","","","","","","","","","","1","","","","","","","","","","12958.615","2","","",""
"700","","deliberation","html-keyboard-response","110","105164","0.0-2.0-32.0-0.0","","0","0","23","","","","","50","","","","15","","","","","","","K","0","1615","right","scramble","3500","1","1","46","52","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","NA","NA","12960.615","1615","false","1615",""
"366","","scramble_instruction","html-keyboard-response","111","105532","0.0-2.0-32.0-1.0-0.0","","0","0","23","","","","","50","","","","15","1","46","52","body_parts","objects","0","","","","","","","1","","","","","","","","","","14575.615","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","112","106564","0.0-2.0-32.0-2.0-0.0","","0","0","23","","","","","null","","","","15","","","","","","","","","","","","","1","","","","","","","","","","15575.615","1.019","","",""
"null","","iti","html-keyboard-response","113","110072","0.0-2.0-32.0-4.0","","0","0","23","","","","","null","","","","15","","","","","","","","","","","","","1","","","","","","","","","","15576.634","3.5","","",""
"489","","deliberation","html-keyboard-response","114","110564","0.0-2.0-34.0-0.0","","0","0","23","","","","","50","","","","16","","","","","","","E","0","285","right","scramble","1500","1","1","56","37","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","NA","NA","15580.134","285","false","285",""
"431","","scramble_instruction","html-keyboard-response","115","110996","0.0-2.0-34.0-1.0-0.0","","0","0","23","","","","","50","","","","16","1","56","37","objects","body_parts","0","","","","","","","1","","","","","","","","","","15865.134","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","116","113289","0.0-2.0-34.0-2.0-0.0","","0","0","23","","","","","null","","","","16","","","","","","","","","","","","","1","","","","","","","","","","16865.134","2.284","","",""
"null","","iti","html-keyboard-response","117","114794","0.0-2.0-34.0-4.0","","0","0","23","","","","","null","","","","16","","","","","","","","","","","","","1","","","","","","","","","","16867.417999999998","1.5","","",""
"504","","deliberation","html-keyboard-response","118","115301","0.0-2.0-36.0-0.0","","0","0","23","","","","","50","","","","17","1","51","13","objects","outdoor_scenes","0","G","0","NaN","NaN","original","1500","1","1","51","13","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","50","50","16868.917999999998","0.504","","",""
"null","","deliberation_confirmation","html-keyboard-response","119","117801","0.0-2.0-36.0-2.0-0.0","","0","0","23","","","","","null","","","","17","","","","","","","","","","","","","1","","","","","","","","","","16869.422","2.496","","",""
"null","","iti","html-keyboard-response","120","119305","0.0-2.0-36.0-4.0","","0","0","23","","","","","null","","","","17","","","","","","","","","","","","","1","","","","","","","","","","16871.917999999998","1.5","","",""
"609","","deliberation","html-keyboard-response","121","119917","0.0-2.0-38.0-0.0","","0","0","23","","","","","50","","","","18","1","40","17","body_parts","outdoor_scenes","0","I","0","NaN","NaN","original","3000","1","1","40","17","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","50","50","16873.417999999998","0.609","","",""
"null","","deliberation_confirmation","html-keyboard-response","122","122314","0.0-2.0-38.0-2.0-0.0","","0","0","23","","","","","null","","","","18","","","","","","","","","","","","","1","","","","","","","","","","16874.027","2.391","","",""
"null","","iti","html-keyboard-response","123","125323","0.0-2.0-38.0-4.0","","0","0","23","","","","","null","","","","18","","","","","","","","","","","","","1","","","","","","","","","","16876.417999999998","3","","",""
"767","","deliberation","html-keyboard-response","124","126094","0.0-2.0-40.0-0.0","","0","0","23","","","","","50","","","","19","","","","","","","A","0","1137","right","scramble","3000","1","1","21","49","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","NA","NA","16879.417999999998","1137","false","1137",""
"373","","scramble_instruction","html-keyboard-response","125","126469","0.0-2.0-40.0-1.0-0.0","","0","0","23","","","","","50","","","","19","1","21","49","outdoor_scenes","objects","0","","","","","","","1","","","","","","","","","","18016.417999999998","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","126","127973","0.0-2.0-40.0-2.0-0.0","","0","0","23","","","","","null","","","","19","","","","","","","","","","","","","1","","","","","","","","","","19016.417999999998","1.49","","",""
"null","","iti","html-keyboard-response","127","130981","0.0-2.0-40.0-4.0","","0","0","23","","","","","null","","","","19","","","","","","","","","","","","","1","","","","","","","","","","19017.908","3","","",""
"419","","deliberation","html-keyboard-response","128","131402","0.0-2.0-42.0-0.0","","0","0","23","","","","","50","","","","20","","","","","","","G","0","1994","left","scramble","1500","1","1","51","13","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","NA","NA","19020.908","1994","false","1994",""
"329","","scramble_instruction","html-keyboard-response","129","131733","0.0-2.0-42.0-1.0-0.0","","0","0","23","","","","","50","","","","20","1","51","13","objects","outdoor_scenes","0","","","","","","","1","","","","","","","","","","21014.908","1000","","","1"
"null","","deliberation_confirmation","html-keyboard-response","130","132420","0.0-2.0-42.0-2.0-0.0","","0","0","23","","","","","null","","","","20","","","","","","","","","","","","","1","","","","","","","","","","22014.908","0.677","","",""
"null","","iti","html-keyboard-response","131","133930","0.0-2.0-42.0-4.0","","0","0","23","","","","","null","","","","20","","","","","","","","","","","","","1","","","","","","","","","","22015.585","1.5","","",""
"364","","deliberation","html-keyboard-response","132","134298","0.0-2.0-44.0-0.0","","0","0","23","","","","","50","","","","21","1","46","52","body_parts","objects","0","K","0","NaN","NaN","original","1000","1","1","46","52","body_parts","objects","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","50","50","22017.085","0.364","","",""
"null","","deliberation_confirmation","html-keyboard-response","133","136942","0.0-2.0-44.0-2.0-0.0","","0","0","23","","","","","null","","","","21","","","","","","","","","","","","","1","","","","","","","","","","22017.449","2.636","","",""
"null","","iti","html-keyboard-response","134","137946","0.0-2.0-44.0-4.0","","0","0","23","","","","","null","","","","21","","","","","","","","","","","","","1","","","","","","","","","","22020.085","1","","",""
"240","","deliberation","html-keyboard-response","135","138189","0.0-2.0-46.0-0.0","","0","0","23","","","","","50","","","","22","1","32","58","faces","objects","0","J","0","NaN","NaN","original","3000","1","1","32","58","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","50","50","22021.085","0.24","","",""
"null","","deliberation_confirmation","html-keyboard-response","136","140956","0.0-2.0-46.0-2.0-0.0","","0","0","23","","","","","null","","","","22","","","","","","","","","","","","","1","","","","","","","","","","22021.325","2.76","","",""
"null","","iti","html-keyboard-response","137","143962","0.0-2.0-46.0-4.0","","0","0","23","","","","","null","","","","22","","","","","","","","","","","","","1","","","","","","","","","","22024.085","3","","",""
"440","","deliberation","html-keyboard-response","138","144405","0.0-2.0-48.0-0.0","","0","0","23","","","","","50","","","","23","","","","","","","J","0","1604","left","scramble","1000","1","1","32","58","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","NA","NA","22027.085","1604","false","1604",""
"318","","scramble_instruction","html-keyboard-response","139","144724","0.0-2.0-48.0-1.0-0.0","","0","0","23","","","","","50","","","","23","1","32","58","faces","objects","0","","","","","","","1","","","","","","","","","","23631.085","1000","","","1"
"null","","deliberation_confirmation","html-keyboard-response","140","145813","0.0-2.0-48.0-2.0-0.0","","0","0","23","","","","","null","","","","23","","","","","","","","","","","","","1","","","","","","","","","","24631.085","1.078","","",""
"null","","iti","html-keyboard-response","141","146822","0.0-2.0-48.0-4.0","","0","0","23","","","","","null","","","","23","","","","","","","","","","","","","1","","","","","","","","","","24632.163","1","","",""
"2084","","deliberation","html-keyboard-response","142","148909","0.0-2.0-50.0-0.0","","0","0","23","","","","","50","","","","24","1","35","23","faces","outdoor_scenes","0","H","0","NaN","NaN","original","2000","1","1","35","23","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","50","50","24633.163","2.084","","",""
"null","","deliberation_confirmation","html-keyboard-response","143","149838","0.0-2.0-50.0-2.0-0.0","","0","0","23","","","","","null","","","","24","","","","","","","","","","","","","1","","","","","","","","","","24635.247","0.916","","",""
"null","","iti","html-keyboard-response","144","151846","0.0-2.0-50.0-4.0","","0","0","23","","","","","null","","","","24","","","","","","","","","","","","","1","","","","","","","","","","24636.163","2","","",""
"404","","deliberation","html-keyboard-response","145","152254","0.0-2.0-52.0-0.0","","0","0","23","","","","","50","","","","25","","","","","","","I","0","1489","left","scramble","1500","1","1","40","17","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_klara-kulikova-TcUfF24fUMY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","NA","NA","24638.163","1489","false","1489",""
"246","","scramble_instruction","html-keyboard-response","146","152501","0.0-2.0-52.0-1.0-0.0","","0","0","23","","","","","50","","","","25","1","40","17","body_parts","outdoor_scenes","0","","","","","","","1","","","","","","","","","","26127.163","1000","","","1"
"null","","deliberation_confirmation","html-keyboard-response","147","153774","0.0-2.0-52.0-2.0-0.0","","0","0","23","","","","","null","","","","25","","","","","","","","","","","","","1","","","","","","","","","","27127.163","1.265","","",""
"null","","iti","html-keyboard-response","148","155286","0.0-2.0-52.0-4.0","","0","0","23","","","","","null","","","","25","","","","","","","","","","","","","1","","","","","","","","","","27128.428","1.5","","",""
"437","","deliberation","html-keyboard-response","149","155725","0.0-2.0-54.0-0.0","","0","0","23","","","","","50","","","","26","1","57","30","objects","faces","0","D","0","NaN","NaN","original","1500","1","1","57","30","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","50","50","27129.928","0.437","","",""
"null","","deliberation_confirmation","html-keyboard-response","150","158300","0.0-2.0-54.0-2.0-0.0","","0","0","23","","","","","null","","","","26","","","","","","","","","","","","","1","","","","","","","","","","27130.365","2.563","","",""
"null","","iti","html-keyboard-response","151","159814","0.0-2.0-54.0-4.0","","0","0","23","","","","","null","","","","26","","","","","","","","","","","","","1","","","","","","","","","","27132.928","1.5","","",""
"709","","deliberation","html-keyboard-response","152","160525","0.0-2.0-56.0-0.0","","0","0","23","","","","","50","","","","27","","","","","","","H","0","1143","right","scramble","2000","1","1","35","23","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","NA","NA","27134.428","1143","false","1143",""
"374","","scramble_instruction","html-keyboard-response","153","160901","0.0-2.0-56.0-1.0-0.0","","0","0","23","","","","","50","","","","27","1","35","23","faces","outdoor_scenes","0","","","","","","","1","","","","","","","","","","28277.428","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","154","162393","0.0-2.0-56.0-2.0-0.0","","0","0","23","","","","","null","","","","27","","","","","","","","","","","","","1","","","","","","","","","","29277.428","1.483","","",""
"null","","iti","html-keyboard-response","155","164401","0.0-2.0-56.0-4.0","","0","0","23","","","","","null","","","","27","","","","","","","","","","","","","1","","","","","","","","","","29278.911","2","","",""
"504","","deliberation","html-keyboard-response","156","164910","0.0-2.0-58.0-0.0","","0","0","23","","","","","50","","","","28","1","40","17","body_parts","outdoor_scenes","0","I","0","NaN","NaN","original","2000","2","1","40","17","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","50","50","29280.911","0.504","","",""
"null","","deliberation_confirmation","html-keyboard-response","157","167414","0.0-2.0-58.0-2.0-0.0","","0","0","23","","","","","null","","","","28","","","","","","","","","","","","","2","","","","","","","","","","29281.415","2.496","","",""
"null","","iti","html-keyboard-response","158","169423","0.0-2.0-58.0-4.0","","0","0","23","","","","","null","","","","28","","","","","","","","","","","","","2","","","","","","","","","","29283.911","2","","",""
"622","","deliberation","html-keyboard-response","159","170046","0.0-2.0-60.0-0.0","","0","0","23","","","","","50","","","","29","1","46","52","body_parts","objects","0","K","0","NaN","NaN","original","1500","2","1","46","52","body_parts","objects","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","50","50","29285.911","0.622","","",""
"null","","deliberation_confirmation","html-keyboard-response","160","172435","0.0-2.0-60.0-2.0-0.0","","0","0","23","","","","","null","","","","29","","","","","","","","","","","","","2","","","","","","","","","","29286.533","2.378","","",""
"null","","iti","html-keyboard-response","161","173938","0.0-2.0-60.0-4.0","","0","0","23","","","","","null","","","","29","","","","","","","","","","","","","2","","","","","","","","","","29288.911","1.5","","",""
"546","","deliberation","html-keyboard-response","162","174486","0.0-2.0-62.0-0.0","","0","0","23","","","","","50","","","","30","1","51","13","objects","outdoor_scenes","0","G","0","NaN","NaN","original","1000","2","1","51","13","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","50","50","29290.411","0.546","","",""
"null","","deliberation_confirmation","html-keyboard-response","163","176948","0.0-2.0-62.0-2.0-0.0","","0","0","23","","","","","null","","","","30","","","","","","","","","","","","","2","","","","","","","","","","29290.957","2.454","","",""
"null","","iti","html-keyboard-response","164","177959","0.0-2.0-62.0-4.0","","0","0","23","","","","","null","","","","30","","","","","","","","","","","","","2","","","","","","","","","","29293.411","1","","",""
"508","","deliberation","html-keyboard-response","165","178470","0.0-2.0-64.0-0.0","","0","0","23","","","","","50","","","","31","1","22","24","outdoor_scenes","faces","0","B","0","NaN","NaN","original","1000","2","1","22","24","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","50","50","29294.411","0.508","","",""
"null","","deliberation_confirmation","html-keyboard-response","166","180974","0.0-2.0-64.0-2.0-0.0","","0","0","23","","","","","null","","","","31","","","","","","","","","","","","","2","","","","","","","","","","29294.919","2.492","","",""
"null","","iti","html-keyboard-response","167","181981","0.0-2.0-64.0-4.0","","0","0","23","","","","","null","","","","31","","","","","","","","","","","","","2","","","","","","","","","","29297.411","1","","",""
"470","","deliberation","html-keyboard-response","168","182454","0.0-2.0-66.0-0.0","","0","0","23","","","","","50","","","","32","1","56","37","objects","body_parts","0","E","0","NaN","NaN","original","1000","2","1","56","37","objects","body_parts","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","50","50","29298.411","0.47","","",""
"null","","deliberation_confirmation","html-keyboard-response","169","184999","0.0-2.0-66.0-2.0-0.0","","0","0","23","","","","","null","","","","32","","","","","","","","","","","","","2","","","","","","","","","","29298.881","2.53","","",""
"null","","iti","html-keyboard-response","170","186005","0.0-2.0-66.0-4.0","","0","0","23","","","","","null","","","","32","","","","","","","","","","","","","2","","","","","","","","","","29301.411","1","","",""
"610","","deliberation","html-keyboard-response","171","186619","0.0-2.0-68.0-0.0","","0","0","23","","","","","50","","","","33","1","21","49","outdoor_scenes","objects","0","A","0","NaN","NaN","original","3000","2","1","21","49","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","50","50","29302.411","0.61","","",""
"null","","deliberation_confirmation","html-keyboard-response","172","189019","0.0-2.0-68.0-2.0-0.0","","0","0","23","","","","","null","","","","33","","","","","","","","","","","","","2","","","","","","","","","","29303.021","2.39","","",""
"null","","iti","html-keyboard-response","173","192028","0.0-2.0-68.0-4.0","","0","0","23","","","","","null","","","","33","","","","","","","","","","","","","2","","","","","","","","","","29305.411","3","","",""
"533","","deliberation","html-keyboard-response","174","192563","0.0-2.0-70.0-0.0","","0","0","23","","","","","50","","","","34","","","","","","","C","0","1689","left","scramble","1000","2","1","15","41","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_lucaxx-freire-CacZwMexYdk-unsplash.jpg","NA","NA","29308.411","1689","false","1689",""
"361","","scramble_instruction","html-keyboard-response","175","192926","0.0-2.0-70.0-1.0-0.0","","0","0","23","","","","","50","","","","34","1","15","41","outdoor_scenes","body_parts","0","","","","","","","2","","","","","","","","","","30997.411","1000","","","1"
"null","","deliberation_confirmation","html-keyboard-response","176","193882","0.0-2.0-70.0-2.0-0.0","","0","0","23","","","","","null","","","","34","","","","","","","","","","","","","2","","","","","","","","","","31997.411","0.95","","",""
"null","","iti","html-keyboard-response","177","194892","0.0-2.0-70.0-4.0","","0","0","23","","","","","null","","","","34","","","","","","","","","","","","","2","","","","","","","","","","31998.361","1","","",""
"303","","deliberation","html-keyboard-response","178","195198","0.0-2.0-72.0-0.0","","0","0","23","","","","","50","","","","35","","","","","","","A","0","1822","right","scramble","1000","2","1","21","49","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","NA","NA","31999.361","1822","false","1822",""
"271","","scramble_instruction","html-keyboard-response","179","195470","0.0-2.0-72.0-1.0-0.0","","0","0","23","","","","","50","","","","35","1","21","49","outdoor_scenes","objects","0","","","","","","","2","","","","","","","","","","33821.361000000004","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","180","196387","0.0-2.0-72.0-2.0-0.0","","0","0","23","","","","","null","","","","35","","","","","","","","","","","","","2","","","","","","","","","","34821.361000000004","0.907","","",""
"null","","iti","html-keyboard-response","181","197390","0.0-2.0-72.0-4.0","","0","0","23","","","","","null","","","","35","","","","","","","","","","","","","2","","","","","","","","","","34822.268000000004","1","","",""
"322","","deliberation","html-keyboard-response","182","197715","0.0-2.0-74.0-0.0","","0","0","23","","","","","50","","","","36","","","","","","","D","0","1692","right","scramble","1500","2","1","57","30","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","NA","NA","34823.268000000004","1692","false","1692",""
"218","","scramble_instruction","html-keyboard-response","183","197934","0.0-2.0-74.0-1.0-0.0","","0","0","23","","","","","50","","","","36","1","57","30","objects","faces","0","","","","","","","2","","","","","","","","","","36515.268000000004","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","184","199028","0.0-2.0-74.0-2.0-0.0","","0","0","23","","","","","null","","","","36","","","","","","","","","","","","","2","","","","","","","","","","37515.268000000004","1.09","","",""
"null","","iti","html-keyboard-response","185","200531","0.0-2.0-74.0-4.0","","0","0","23","","","","","null","","","","36","","","","","","","","","","","","","2","","","","","","","","","","37516.358","1.5","","",""
"89","","deliberation","html-keyboard-response","186","200622","0.0-2.0-76.0-0.0","","0","0","23","","","","","50","","","","37","","","","","","","B","0","1250","left","scramble","3000","2","1","22","24","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_abstral-official-cyOKLSgkgCE-unsplash.jpg","NA","NA","37517.858","1250","false","1250",""
"263","","scramble_instruction","html-keyboard-response","187","200886","0.0-2.0-76.0-1.0-0.0","","0","0","23","","","","","50","","","","37","1","22","24","outdoor_scenes","faces","0","","","","","","","2","","","","","","","","","","38767.858","1000","","","1"
"null","","deliberation_confirmation","html-keyboard-response","188","202380","0.0-2.0-76.0-2.0-0.0","","0","0","23","","","","","null","","","","37","","","","","","","","","","","","","2","","","","","","","","","","39767.858","1.487","","",""
"null","","iti","html-keyboard-response","189","205391","0.0-2.0-76.0-4.0","","0","0","23","","","","","null","","","","37","","","","","","","","","","","","","2","","","","","","","","","","39769.345","3","","",""
"165","","deliberation","html-keyboard-response","190","205558","0.0-2.0-78.0-0.0","","0","0","23","","","","","50","","","","38","","","","","","","G","0","1773","left","scramble","1500","2","1","51","13","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","NA","NA","39772.345","1773","false","1773",""
"239","","scramble_instruction","html-keyboard-response","191","205799","0.0-2.0-78.0-1.0-0.0","","0","0","23","","","","","50","","","","38","1","51","13","objects","outdoor_scenes","0","","","","","","","2","","","","","","","","","","41545.345","1000","","","1"
"null","","deliberation_confirmation","html-keyboard-response","192","206796","0.0-2.0-78.0-2.0-0.0","","0","0","23","","","","","null","","","","38","","","","","","","","","","","","","2","","","","","","","","","","42545.345","0.988","","",""
"null","","iti","html-keyboard-response","193","208301","0.0-2.0-78.0-4.0","","0","0","23","","","","","null","","","","38","","","","","","","","","","","","","2","","","","","","","","","","42546.333","1.5","","",""
"631","","deliberation","html-keyboard-response","194","208935","0.0-2.0-80.0-0.0","","0","0","23","","","","","50","","","","39","1","15","41","outdoor_scenes","body_parts","0","C","0","NaN","NaN","original","1500","2","1","15","41","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","50","50","42547.833","0.631","","",""
"null","","deliberation_confirmation","html-keyboard-response","195","211308","0.0-2.0-80.0-2.0-0.0","","0","0","23","","","","","null","","","","39","","","","","","","","","","","","","2","","","","","","","","","","42548.464","2.369","","",""
"null","","iti","html-keyboard-response","196","212811","0.0-2.0-80.0-4.0","","0","0","23","","","","","null","","","","39","","","","","","","","","","","","","2","","","","","","","","","","42550.833","1.5","","",""
"477","","deliberation","html-keyboard-response","197","213292","0.0-2.0-82.0-0.0","","0","0","23","","","","","50","","","","40","1","57","30","objects","faces","0","D","0","NaN","NaN","original","3000","2","1","57","30","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","50","50","42552.333","0.477","","",""
"null","","deliberation_confirmation","html-keyboard-response","198","215820","0.0-2.0-82.0-2.0-0.0","","0","0","23","","","","","null","","","","40","","","","","","","","","","","","","2","","","","","","","","","","42552.81","2.523","","",""
"null","","iti","html-keyboard-response","199","218828","0.0-2.0-82.0-4.0","","0","0","23","","","","","null","","","","40","","","","","","","","","","","","","2","","","","","","","","","","42555.333","3","","",""
"55","","deliberation","html-keyboard-response","200","218887","0.0-2.0-84.0-0.0","","0","0","23","","","","","50","","","","41","","","","","","","L","0","1642","right","scramble","1000","2","1","44","25","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_pure-julia-9lVaya31sMk-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","NA","NA","42558.333","1642","false","1642",""
"287","","scramble_instruction","html-keyboard-response","201","219176","0.0-2.0-84.0-1.0-0.0","","0","0","23","","","","","50","","","","41","1","44","25","body_parts","faces","0","","","","","","","2","","","","","","","","","","44200.333","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","202","220251","0.0-2.0-84.0-2.0-0.0","","0","0","23","","","","","null","","","","41","","","","","","","","","","","","","2","","","","","","","","","","45200.333","1.071","","",""
"null","","iti","html-keyboard-response","203","221264","0.0-2.0-84.0-4.0","","0","0","23","","","","","null","","","","41","","","","","","","","","","","","","2","","","","","","","","","","45201.404","1","","",""
"388","","deliberation","html-keyboard-response","204","221655","0.0-2.0-86.0-0.0","","0","0","23","","","","","50","","","","42","","","","","","","J","0","1606","right","scramble","3000","2","1","32","58","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","NA","NA","45202.404","1606","false","1606",""
"254","","scramble_instruction","html-keyboard-response","205","221910","0.0-2.0-86.0-1.0-0.0","","0","0","23","","","","","50","","","","42","1","32","58","faces","objects","0","","","","","","","2","","","","","","","","","","46808.404","1000","","","0"
