"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","warning","missed_checkup","PID","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc"
"188","","deliberation","html-keyboard-response","204","78114","0.0-2.0-86.0-0.0","","0","0","22","","","","","51","","","","42","","","","","","","F","0","1901","NaN","scramble","2000","2","1","30","40","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_klara-kulikova-TcUfF24fUMY-unsplash.jpg","NaN","NaN","44232.38399999999","1901","false","1901",""
"288","","scramble_instruction","html-keyboard-response","205","78404","0.0-2.0-86.0-1.0-0.0","","0","0","22","","","","","51","","","","42","0","40","30","body_parts","faces","0","","","","","","","2","","","","","","","","","","46133.38399999999","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","206","78407","0.0-2.0-86.0-2.0-0.0","","0","0","22","","","","","null","","","","42","","","","","","","","","","","","","2","","","","","","","","","","47133.38399999999","-1.189","","",""
"null","","iti","html-keyboard-response","207","78514","0.0-2.0-86.0-4.0","","0","0","22","","","","","null","","","","42","","","","","","","","","","","","","2","","","","","","","","","","47132.19499999999","2","","",""
"193","","deliberation","html-keyboard-response","208","78710","0.0-2.0-88.0-0.0","","0","0","22","","","","","51","","","","43","","","","","","","C","0","1564","NaN","scramble","1000","2","1","22","43","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_megan-menegay-UojxG_BJxnI-unsplash.jpg","NaN","NaN","47134.19499999999","1564","false","1564",""
"287","","scramble_instruction","html-keyboard-response","209","79000","0.0-2.0-88.0-1.0-0.0","","0","0","22","","","","","51","","","","43","0","43","22","body_parts","outdoor_scenes","0","","","","","","","2","","","","","","","","","","48698.19499999999","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","210","79003","0.0-2.0-88.0-2.0-0.0","","0","0","22","","","","","null","","","","43","","","","","","","","","","","","","2","","","","","","","","","","49698.19499999999","-0.851","","",""
"null","","iti","html-keyboard-response","211","79108","0.0-2.0-88.0-4.0","","0","0","22","","","","","null","","","","43","","","","","","","","","","","","","2","","","","","","","","","","49697.34399999999","1","","",""
"159","","deliberation","html-keyboard-response","212","79270","0.0-2.0-90.0-0.0","","0","0","22","","","","","51","","","","44","","","","","","","B","0","1948","NaN","scramble","3000","2","1","20","32","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","NaN","NaN","49698.34399999999","1948","false","1948",""
"285","","scramble_instruction","html-keyboard-response","213","79557","0.0-2.0-90.0-1.0-0.0","","0","0","22","","","","","51","","","","44","0","32","20","faces","outdoor_scenes","0","","","","","","","2","","","","","","","","","","51646.34399999999","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","214","79560","0.0-2.0-90.0-2.0-0.0","","0","0","22","","","","","null","","","","44","","","","","","","","","","","","","2","","","","","","","","","","52646.34399999999","-1.233","","",""
"null","","iti","html-keyboard-response","215","79666","0.0-2.0-90.0-4.0","","0","0","22","","","","","null","","","","44","","","","","","","","","","","","","2","","","","","","","","","","52645.11099999999","3","","",""
"201","","deliberation","html-keyboard-response","216","79870","0.0-2.0-92.0-0.0","","0","0","22","","","","","51","","","","45","","","","","","","H","0","1903","NaN","scramble","1500","2","1","25","16","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","NaN","NaN","52648.11099999999","1903","false","1903",""
"308","","scramble_instruction","html-keyboard-response","217","80180","0.0-2.0-92.0-1.0-0.0","","0","0","22","","","","","51","","","","45","0","16","25","outdoor_scenes","faces","0","","","","","","","2","","","","","","","","","","54551.11099999999","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","218","80182","0.0-2.0-92.0-2.0-0.0","","0","0","22","","","","","null","","","","45","","","","","","","","","","","","","2","","","","","","","","","","55551.11099999999","-1.211","","",""
"null","","iti","html-keyboard-response","219","80291","0.0-2.0-92.0-4.0","","0","0","22","","","","","null","","","","45","","","","","","","","","","","","","2","","","","","","","","","","55549.89999999999","1.5","","",""
"166","","deliberation","html-keyboard-response","220","80459","0.0-2.0-94.0-0.0","","0","0","22","","","","","51","","","","46","0","32","20","faces","outdoor_scenes","0","B","0","NaN","NaN","original","2000","2","1","20","32","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","50","50","55551.39999999999","0.166","","",""
"null","","deliberation_confirmation","html-keyboard-response","221","81298","0.0-2.0-94.0-2.0-0.0","","0","0","22","","","","","null","","","","46","","","","","","","","","","","","","2","","","","","","","","","","55551.565999999984","0.834","","",""
"null","","iti","html-keyboard-response","222","81403","0.0-2.0-94.0-4.0","","0","0","22","","","","","null","","","","46","","","","","","","","","","","","","2","","","","","","","","","","55552.39999999999","2","","",""
"274","","deliberation","html-keyboard-response","223","81679","0.0-2.0-96.0-0.0","","0","0","22","","","","","51","","","","47","0","18","56","outdoor_scenes","objects","0","G","0","NaN","NaN","original","1000","2","1","56","18","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","55554.39999999999","0.274","","",""
"null","","deliberation_confirmation","html-keyboard-response","224","82410","0.0-2.0-96.0-2.0-0.0","","0","0","22","","","","","null","","","","47","","","","","","","","","","","","","2","","","","","","","","","","55554.673999999985","0.726","","",""
"null","","iti","html-keyboard-response","225","82515","0.0-2.0-96.0-4.0","","0","0","22","","","","","null","","","","47","","","","","","","","","","","","","2","","","","","","","","","","55555.39999999999","1","","",""
"222","","deliberation","html-keyboard-response","226","82739","0.0-2.0-98.0-0.0","","0","0","22","","","","","51","","","","48","0","28","53","faces","objects","0","D","0","NaN","NaN","original","2000","2","1","53","28","objects","faces","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","50","50","55556.39999999999","0.222","","",""
"null","","deliberation_confirmation","html-keyboard-response","227","83522","0.0-2.0-98.0-2.0-0.0","","0","0","22","","","","","null","","","","48","","","","","","","","","","","","","2","","","","","","","","","","55556.62199999999","0.778","","",""
"null","","iti","html-keyboard-response","228","83624","0.0-2.0-98.0-4.0","","0","0","22","","","","","null","","","","48","","","","","","","","","","","","","2","","","","","","","","","","55557.39999999999","2","","",""
"316","","deliberation","html-keyboard-response","229","83942","0.0-2.0-100.0-0.0","","0","0","22","","","","","51","","","","49","","","","","","","J","0","1515","NaN","scramble","1000","2","1","26","59","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_art-hauntington-jzY0KRJopEI-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","NaN","NaN","55559.39999999999","1515","false","1515",""
"282","","scramble_instruction","html-keyboard-response","230","84227","0.0-2.0-100.0-1.0-0.0","","0","0","22","","","","","51","","","","49","0","59","26","objects","faces","0","","","","","","","2","","","","","","","","","","57074.39999999999","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","231","84230","0.0-2.0-100.0-2.0-0.0","","0","0","22","","","","","null","","","","49","","","","","","","","","","","","","2","","","","","","","","","","58074.39999999999","-0.797","","",""
"null","","iti","html-keyboard-response","232","84335","0.0-2.0-100.0-4.0","","0","0","22","","","","","null","","","","49","","","","","","","","","","","","","2","","","","","","","","","","58073.60299999999","1","","",""
"176","","deliberation","html-keyboard-response","233","84515","0.0-2.0-102.0-0.0","","0","0","22","","","","","51","","","","50","0","16","25","outdoor_scenes","faces","0","H","0","NaN","NaN","original","1500","2","1","25","16","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","50","50","58074.60299999999","0.176","","",""
"null","","deliberation_confirmation","html-keyboard-response","234","85350","0.0-2.0-102.0-2.0-0.0","","0","0","22","","","","","null","","","","50","","","","","","","","","","","","","2","","","","","","","","","","58074.77899999999","0.824","","",""
"null","","iti","html-keyboard-response","235","85463","0.0-2.0-102.0-4.0","","0","0","22","","","","","null","","","","50","","","","","","","","","","","","","2","","","","","","","","","","58075.60299999999","1.5","","",""
"200","","deliberation","html-keyboard-response","236","85665","0.0-2.0-104.0-0.0","","0","0","22","","","","","51","","","","51","","","","","","","E","0","1753","NaN","scramble","3500","2","1","52","45","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-7TBFwUQA6Xk-unsplash.jpg","NaN","NaN","58077.10299999999","1753","false","1753",""
"288","","scramble_instruction","html-keyboard-response","237","85954","0.0-2.0-104.0-1.0-0.0","","0","0","22","","","","","51","","","","51","0","45","52","body_parts","objects","0","","","","","","","2","","","","","","","","","","59830.10299999999","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","238","85956","0.0-2.0-104.0-2.0-0.0","","0","0","22","","","","","null","","","","51","","","","","","","","","","","","","2","","","","","","","","","","60830.10299999999","-1.041","","",""
"null","","iti","html-keyboard-response","239","86059","0.0-2.0-104.0-4.0","","0","0","22","","","","","null","","","","51","","","","","","","","","","","","","2","","","","","","","","","","60829.06199999999","3.5","","",""
"3773","","deliberation_block_over","html-keyboard-response","240","89833","0.0-2.0-104.0-6.0-0.0","","0","0","22","","","","","83","","","","51","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1166","","start_run","html-keyboard-response","241","91000","0.0-2.0-104.0-6.0-1.0","","0","0","22","","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"407","","deliberation","html-keyboard-response","242","91410","0.0-2.0-106.0-0.0","","0","0","22","","","","","50","","","","52","1","56","18","objects","outdoor_scenes","0","G","0","NaN","NaN","original","1500","3","2","56","18","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","0","0.407","","",""
"null","","deliberation_confirmation","html-keyboard-response","243","92013","0.0-2.0-106.0-2.0-0.0","","0","0","22","","","","","null","","","","52","","","","","","","","","","","","","3","","","","","","","","","","0.407","0.593","","",""
"null","","iti","html-keyboard-response","244","92127","0.0-2.0-106.0-4.0","","0","0","22","","","","","null","","","","52","","","","","","","","","","","","","3","","","","","","","","","","1","1.5","","",""
"49","","deliberation","html-keyboard-response","245","92178","0.0-2.0-108.0-0.0","","0","0","22","","","","","50","","","","53","","","","","","","B","0","966","NaN","scramble","1500","3","2","20","32","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","NaN","NaN","2.5","966","false","966",""
"232","","scramble_instruction","html-keyboard-response","246","92413","0.0-2.0-108.0-1.0-0.0","","0","0","22","","","","","50","","","","53","1","20","32","outdoor_scenes","faces","0","","","","","","","3","","","","","","","","","","968.5","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","247","92415","0.0-2.0-108.0-2.0-0.0","","0","0","22","","","","","null","","","","53","","","","","","","","","","","","","3","","","","","","","","","","1968.5","-0.198","","",""
"null","","iti","html-keyboard-response","248","92526","0.0-2.0-108.0-4.0","","0","0","22","","","","","null","","","","53","","","","","","","","","","","","","3","","","","","","","","","","1968.302","1.5","","",""
"117","","deliberation","html-keyboard-response","249","92646","0.0-2.0-110.0-0.0","","0","0","22","","","","","50","","","","54","1","22","43","outdoor_scenes","body_parts","0","C","0","NaN","NaN","original","1000","3","2","22","43","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","50","50","1969.802","0.117","","",""
"null","","deliberation_confirmation","html-keyboard-response","250","93543","0.0-2.0-110.0-2.0-0.0","","0","0","22","","","","","null","","","","54","","","","","","","","","","","","","3","","","","","","","","","","1969.9189999999999","0.883","","",""
"null","","iti","html-keyboard-response","251","93654","0.0-2.0-110.0-4.0","","0","0","22","","","","","null","","","","54","","","","","","","","","","","","","3","","","","","","","","","","1970.802","1","","",""
"197","","deliberation","html-keyboard-response","252","93854","0.0-2.0-112.0-0.0","","0","0","22","","","","","50","","","","55","","","","","","","J","0","1385","NaN","scramble","2000","3","2","26","59","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_art-hauntington-jzY0KRJopEI-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","NaN","NaN","1971.802","1385","false","1385",""
"345","","scramble_instruction","html-keyboard-response","253","94201","0.0-2.0-112.0-1.0-0.0","","0","0","22","","","","","50","","","","55","1","26","59","faces","objects","0","","","","","","","3","","","","","","","","","","3356.8019999999997","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","254","94204","0.0-2.0-112.0-2.0-0.0","","0","0","22","","","","","null","","","","55","","","","","","","","","","","","","3","","","","","","","","","","4356.802","-0.73","","",""
"null","","iti","html-keyboard-response","255","94308","0.0-2.0-112.0-4.0","","0","0","22","","","","","null","","","","55","","","","","","","","","","","","","3","","","","","","","","","","4356.072","2","","",""
"270","","deliberation","html-keyboard-response","256","94582","0.0-2.0-114.0-0.0","","0","0","22","","","","","50","","","","56","","","","","","","D","0","1576","NaN","scramble","2000","3","2","53","28","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","NaN","NaN","4358.072","1576","false","1576",""
"313","","scramble_instruction","html-keyboard-response","257","94897","0.0-2.0-114.0-1.0-0.0","","0","0","22","","","","","50","","","","56","1","53","28","objects","faces","0","","","","","","","3","","","","","","","","","","5934.072","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","258","94899","0.0-2.0-114.0-2.0-0.0","","0","0","22","","","","","null","","","","56","","","","","","","","","","","","","3","","","","","","","","","","6934.072","-0.889","","",""
"null","","iti","html-keyboard-response","259","95005","0.0-2.0-114.0-4.0","","0","0","22","","","","","null","","","","56","","","","","","","","","","","","","3","","","","","","","","","","6933.183","2","","",""
"221","","deliberation","html-keyboard-response","260","95228","0.0-2.0-116.0-0.0","","0","0","22","","","","","50","","","","57","1","25","16","faces","outdoor_scenes","0","H","0","NaN","NaN","original","3000","3","2","25","16","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","50","50","6935.183","0.221","","",""
"null","","deliberation_confirmation","html-keyboard-response","261","96011","0.0-2.0-116.0-2.0-0.0","","0","0","22","","","","","null","","","","57","","","","","","","","","","","","","3","","","","","","","","","","6935.4039999999995","0.779","","",""
"null","","iti","html-keyboard-response","262","96114","0.0-2.0-116.0-4.0","","0","0","22","","","","","null","","","","57","","","","","","","","","","","","","3","","","","","","","","","","6936.183","3","","",""
"4","","deliberation","html-keyboard-response","263","96119","0.0-2.0-118.0-0.0","","0","0","22","","","","","50","","","","58","1","53","28","objects","faces","0","D","0","NaN","NaN","original","1000","3","2","53","28","objects","faces","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","50","50","6939.183","0.004","","",""
"null","","deliberation_confirmation","html-keyboard-response","264","97118","0.0-2.0-118.0-2.0-0.0","","0","0","22","","","","","null","","","","58","","","","","","","","","","","","","3","","","","","","","","","","6939.187","0.996","","",""
"null","","iti","html-keyboard-response","265","97230","0.0-2.0-118.0-4.0","","0","0","22","","","","","null","","","","58","","","","","","","","","","","","","3","","","","","","","","","","6940.183","1","","",""
"352","","deliberation","html-keyboard-response","266","97586","0.0-2.0-120.0-0.0","","0","0","22","","","","","50","","","","59","1","26","59","faces","objects","0","J","0","NaN","NaN","original","1000","3","2","26","59","faces","objects","Stimuli/Experimental_stims/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","50","50","6941.183","0.352","","",""
"null","","deliberation_confirmation","html-keyboard-response","267","98245","0.0-2.0-120.0-2.0-0.0","","0","0","22","","","","","null","","","","59","","","","","","","","","","","","","3","","","","","","","","","","6941.535","0.648","","",""
"null","","iti","html-keyboard-response","268","98358","0.0-2.0-120.0-4.0","","0","0","22","","","","","null","","","","59","","","","","","","","","","","","","3","","","","","","","","","","6942.183","1","","",""
"225","","deliberation","html-keyboard-response","269","98587","0.0-2.0-122.0-0.0","","0","0","22","","","","","50","","","","60","1","20","32","outdoor_scenes","faces","0","B","0","NaN","NaN","original","3500","3","2","20","32","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","50","50","6943.183","0.225","","",""
"null","","deliberation_confirmation","html-keyboard-response","270","99371","0.0-2.0-122.0-2.0-0.0","","0","0","22","","","","","null","","","","60","","","","","","","","","","","","","3","","","","","","","","","","6943.408","0.775","","",""
"null","","iti","html-keyboard-response","271","99476","0.0-2.0-122.0-4.0","","0","0","22","","","","","null","","","","60","","","","","","","","","","","","","3","","","","","","","","","","6944.183","3.5","","",""
"249","","deliberation","html-keyboard-response","272","99729","0.0-2.0-124.0-0.0","","0","0","22","","","","","50","","","","61","","","","","","","I","0","1399","NaN","scramble","1500","3","2","41","15","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_lucaxx-freire-CacZwMexYdk-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","NaN","NaN","6947.683","1399","false","1399",""
"280","","scramble_instruction","html-keyboard-response","273","100011","0.0-2.0-124.0-1.0-0.0","","0","0","22","","","","","50","","","","61","1","41","15","body_parts","outdoor_scenes","0","","","","","","","3","","","","","","","","","","8346.683","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","274","100014","0.0-2.0-124.0-2.0-0.0","","0","0","22","","","","","null","","","","61","","","","","","","","","","","","","3","","","","","","","","","","9346.683","-0.679","","",""
"null","","iti","html-keyboard-response","275","100117","0.0-2.0-124.0-4.0","","0","0","22","","","","","null","","","","61","","","","","","","","","","","","","3","","","","","","","","","","9346.004","1.5","","",""
"175","","deliberation","html-keyboard-response","276","100294","0.0-2.0-126.0-0.0","","0","0","22","","","","","50","","","","62","1","47","24","body_parts","faces","0","L","0","NaN","NaN","original","2000","3","2","47","24","body_parts","faces","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","50","50","9347.504","0.175","","",""
"null","","deliberation_confirmation","html-keyboard-response","277","101125","0.0-2.0-126.0-2.0-0.0","","0","0","22","","","","","null","","","","62","","","","","","","","","","","","","3","","","","","","","","","","9347.679","0.825","","",""
"null","","iti","html-keyboard-response","278","101234","0.0-2.0-126.0-4.0","","0","0","22","","","","","null","","","","62","","","","","","","","","","","","","3","","","","","","","","","","9348.504","2","","",""
"34","","deliberation","html-keyboard-response","279","101270","0.0-2.0-128.0-0.0","","0","0","22","","","","","50","","","","63","","","","","","","A","0","1647","NaN","scramble","3500","3","2","13","54","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","NaN","NaN","9350.504","1647","false","1647",""
"333","","scramble_instruction","html-keyboard-response","280","101605","0.0-2.0-128.0-1.0-0.0","","0","0","22","","","","","50","","","","63","1","13","54","outdoor_scenes","objects","0","","","","","","","3","","","","","","","","","","10997.504","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","281","101608","0.0-2.0-128.0-2.0-0.0","","0","0","22","","","","","null","","","","63","","","","","","","","","","","","","3","","","","","","","","","","11997.504","-0.98","","",""
"null","","iti","html-keyboard-response","282","101714","0.0-2.0-128.0-4.0","","0","0","22","","","","","null","","","","63","","","","","","","","","","","","","3","","","","","","","","","","11996.524000000001","3.5","","",""
"167","","deliberation","html-keyboard-response","283","101885","0.0-2.0-130.0-0.0","","0","0","22","","","","","50","","","","64","1","52","45","objects","body_parts","0","E","0","NaN","NaN","original","1500","3","2","52","45","objects","body_parts","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","50","50","12000.024000000001","0.167","","",""
"null","","deliberation_confirmation","html-keyboard-response","284","102722","0.0-2.0-130.0-2.0-0.0","","0","0","22","","","","","null","","","","64","","","","","","","","","","","","","3","","","","","","","","","","12000.191","0.833","","",""
"null","","iti","html-keyboard-response","285","102827","0.0-2.0-130.0-4.0","","0","0","22","","","","","null","","","","64","","","","","","","","","","","","","3","","","","","","","","","","12001.024000000001","1.5","","",""
"54","","deliberation","html-keyboard-response","286","102884","0.0-2.0-132.0-0.0","","0","0","22","","","","","50","","","","65","","","","","","","K","0","123","NaN","scramble","3000","3","2","38","50","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_andrew-petrov-TVJqDat4MAw-unsplash.jpg","NaN","NaN","12002.524000000001","123","false","123",""
"370","","scramble_instruction","html-keyboard-response","287","103256","0.0-2.0-132.0-1.0-0.0","","0","0","22","","","","","50","","","","65","1","38","50","body_parts","objects","0","","","","","","","3","","","","","","","","","","12125.524000000001","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","288","103775","0.0-2.0-132.0-2.0-0.0","","0","0","22","","","","","null","","","","65","","","","","","","","","","","","","3","","","","","","","","","","13125.524000000001","0.507","","",""
"null","","iti","html-keyboard-response","289","103885","0.0-2.0-132.0-4.0","","0","0","22","","","","","null","","","","65","","","","","","","","","","","","","3","","","","","","","","","","13126.031","3","","",""
"77","","deliberation","html-keyboard-response","290","103964","0.0-2.0-134.0-0.0","","0","0","22","","","","","50","","","","66","1","30","40","faces","body_parts","0","F","0","NaN","NaN","original","1000","3","2","30","40","faces","body_parts","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg","50","50","13129.031","0.077","","",""
"null","","deliberation_confirmation","html-keyboard-response","291","104892","0.0-2.0-134.0-2.0-0.0","","0","0","22","","","","","null","","","","66","","","","","","","","","","","","","3","","","","","","","","","","13129.108","0.923","","",""
"null","","iti","html-keyboard-response","292","104993","0.0-2.0-134.0-4.0","","0","0","22","","","","","null","","","","66","","","","","","","","","","","","","3","","","","","","","","","","13130.031","1","","",""
"314","","deliberation","html-keyboard-response","293","105310","0.0-2.0-136.0-0.0","","0","0","22","","","","","50","","","","67","","","","","","","C","0","697","NaN","scramble","1000","3","2","22","43","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_megan-menegay-UojxG_BJxnI-unsplash.jpg","NaN","NaN","13131.031","697","false","697",""
"320","","scramble_instruction","html-keyboard-response","294","105631","0.0-2.0-136.0-1.0-0.0","","0","0","22","","","","","50","","","","67","1","22","43","outdoor_scenes","body_parts","0","","","","","","","3","","","","","","","","","","13828.031","1000","","","0"
"null","","deliberation_confirmation","html-keyboard-response","295","105634","0.0-2.0-136.0-2.0-0.0","","0","0","22","","","","","null","","","","67","","","","","","","","","","","","","3","","","","","","","","","","14828.031","-0.017","","",""
"null","","iti","html-keyboard-response","296","105740","0.0-2.0-136.0-4.0","","0","0","22","","","","","null","","","","67","","","","","","","","","","","","","3","","","","","","","","","","14828.014000000001","1","","",""
"210","","deliberation","html-keyboard-response","297","105954","0.0-2.0-138.0-0.0","","0","0","22","","","","","50","","","","68","1","41","15","body_parts","outdoor_scenes","0","I","0","NaN","NaN","original","1500","3","2","41","15","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","50","50","14829.014000000001","0.21","","",""
"null","","deliberation_confirmation","html-keyboard-response","298","106756","0.0-2.0-138.0-2.0-0.0","","0","0","22","","","","","null","","","","68","","","","","","","","","","","","","3","","","","","","","","","","14829.224","0.79","","",""
"null","","iti","html-keyboard-response","299","106868","0.0-2.0-138.0-4.0","","0","0","22","","","","","null","","","","68","","","","","","","","","","","","","3","","","","","","","","","","14830.014000000001","1.5","","",""
"88","","deliberation","html-keyboard-response","300","106959","0.0-2.0-140.0-0.0","","0","0","22","","","","","50","","","","69","1","38","50","body_parts","objects","0","K","0","NaN","NaN","original","3000","3","2","38","50","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg","50","50","14831.514000000001","0.088","","",""
"null","","deliberation_confirmation","html-keyboard-response","301","107887","0.0-2.0-140.0-2.0-0.0","","0","0","22","","","","","null","","","","69","","","","","","","","","","","","","3","","","","","","","","","","14831.602","0.912","","",""
"null","","iti","html-keyboard-response","302","107993","0.0-2.0-140.0-4.0","","0","0","22","","","","","null","","","","69","","","","","","","","","","","","","3","","","","","","","","","","14832.514000000001","3","","",""
"196","","deliberation","html-keyboard-response","303","108192","0.0-2.0-142.0-0.0","","0","0","22","","","","","50","","","","70","1","13","54","outdoor_scenes","objects","0","A","0","NaN","NaN","original","2000","3","2","13","54","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","50","50","14835.514000000001","0.196","","",""
